,INDUCED_VERTICAL_BREAK_PRED
120,-4.010824980733202
121,21.397820620845955
122,7.709491046663326
123,12.833204006991245
124,7.0448124393377825
125,15.754998789913579
126,15.266173783962717
127,-7.7244616494205465
128,17.63951096877318
129,6.7787752581521605
130,0.5168742971950007
131,21.266286826863475
132,4.38387755019861
133,14.165651774109682
134,9.92678583995793
135,-0.8500722950885597
136,13.305879565577312
137,-1.1133117040110472
138,18.781887871381393
139,15.217955638582831
140,10.290576076088918
141,6.498198162801825
142,7.285624470857256
143,6.6965445123953415
144,1.4047758980747247
145,6.14217005175637
146,11.729619361501594
147,16.43003398972755
148,12.520037046119041
149,10.854684535441136
150,1.0526105235716523
151,9.497692431469346
152,15.258384433623782
153,0.6442630220256182
154,3.856929339315891
155,11.412892196059257
156,10.873893288123538
157,12.850121589646296
158,6.740926550853152
159,8.358879002933882
160,13.733756817795578
161,13.406069972297155
162,15.627167555602846
163,4.092390385752937
164,4.832222547644703
165,7.623961762410694
166,14.592819865391533
167,0.38239421744880175
168,9.841818775697298
169,0.23986935504137108
170,10.686244705535271
171,16.051156734835956
172,15.943288277945669
173,8.623734946429801
174,10.560008471447588
175,10.636754497209033
176,14.880541652097953
177,-1.0252782957122841
178,10.65513417796517
179,18.143263884107665
180,15.115303964551625
181,4.8019249693271755
182,-0.994605828683782
183,9.603165636346152
184,15.08680507917915
185,6.202749434817213
186,0.5652739517496173
187,13.042785295281679
188,5.692376249747715
189,19.756088049103095
190,10.764153412415581
191,1.850714319331634
192,3.973328912612355
193,-7.333604820313822
194,16.846352946901504
195,-4.661813246139112
196,-2.4682478725846915
197,11.874728800341707
198,15.091507028439995
199,13.235319806314513
200,-4.038902432228174
201,11.78073064751148
202,13.87398973653185
203,-7.1036244587927735
204,1.8954286937569398
205,14.17681590885092
206,3.5276277641864997
207,-5.04716553562428
208,4.944960561477385
209,18.75577328397513
210,8.918987058839864
211,13.912694033968538
212,-3.2065499658329903
213,5.344661519813474
214,10.687392789844047
215,-7.441524728145256
216,8.061861484032216
217,9.98030015847168
218,15.295044318514
219,12.608890645463696
220,11.291890971261235
221,2.310283962635305
222,9.40650518997548
223,15.728056032506498
224,8.88933572684503
225,-0.9848557199241972
226,13.891289879869277
227,6.49532292539779
228,-5.183877623977948
229,16.29803183672326
230,9.939804793066312
231,5.895223626573455
232,13.182706864532612
233,13.855478552486835
234,3.980977759961898
235,11.007378357444649
236,9.25077616379484
237,14.138884805103029
238,13.64335143923632
239,-3.1262899819053684
240,2.259957266015695
241,8.337041856920061
242,18.017068173137204
243,-7.255738477752051
244,-1.7873726583679401
245,17.01771224342555
246,12.22599338437005
247,6.919870159932211
248,11.754739961590243
249,6.608089513494706
250,4.654525586064219
251,-0.9834086079771209
252,9.815603097567294
253,-2.0540163688970425
254,15.892171294542543
255,3.56092344657878
256,11.573792229671573
257,7.659883013814076
258,17.166555778058704
259,5.033595123954122
260,3.1444437657044677
261,11.435226173827559
262,19.05410328649611
263,1.0096594342318195
264,-3.741974109721519
265,-0.4519834979991577
266,18.20415615588937
267,12.256829784393705
268,18.848053735976276
269,12.234794406065465
270,19.03216355023535
271,7.5732662268568784
272,3.8315779090357416
273,12.281510719434987
274,17.708648567759813
275,9.94356166959961
276,9.018371153191264
277,11.78903101278842
278,-4.963257949242492
279,6.164662502574915
280,-1.0304899003288588
281,13.388512695318289
282,2.61657065631543
283,14.577283140515087
284,3.1982308657322935
285,5.081200237682401
286,-2.1815692835399796
287,5.930563270015071
288,2.2816147488569136
289,1.8291302420103106
290,-0.8307946643203161
291,4.20325587493688
292,17.9092891151613
293,-5.392811452447657
294,15.584849144467533
295,-0.620674923001034
296,15.372918558239538
297,10.667674987108747
298,10.490831500161214
299,19.08957058829133
300,-2.409888113268628
301,-10.30607885342728
302,14.793419392727913
303,4.77220692962589
304,3.8207852752813007
305,8.88442580879643
306,-0.36289645580681285
307,14.584579666975468
308,13.620400863226267
309,13.405086954020273
310,5.717845634137746
311,5.319856651815861
312,0.49340159772369585
313,11.277564127351614
314,2.2512984196912065
315,-1.750568399915367
316,16.160696802287752
317,12.742579888043728
318,3.346723083428828
319,5.607510020696122
320,17.09209294860301
321,13.400207624638632
322,0.0220830414399531
323,-4.7771911751150204
324,13.008885548555746
325,0.32414492822712404
326,9.719341352610936
327,16.098201858663217
328,7.265722784798587
329,2.530514773185061
330,1.9235420257574054
331,15.075202272328145
332,-0.5896542011172778
333,-3.3008865701293972
334,-4.437302384054633
335,0.33446610386069864
336,11.179076657293683
337,14.924091197196077
338,13.1285400424945
339,17.51534654924592
340,1.2350568850174461
341,10.755000459830148
342,8.893491400874272
343,8.945901023871947
344,-1.4497408234971578
345,14.775778487096607
346,2.0781266789183093
347,14.118933744691182
348,23.980189031322986
349,5.880632019646725
350,17.05607845863527
351,6.689007666776754
352,-5.70030033705229
353,1.5699085765615024
354,-2.7097077264511578
355,17.01111256419785
356,1.1202814603267814
357,17.315655434394063
358,17.976877433873266
359,12.90688293493126
360,16.8446028613647
361,9.714695654261847
362,16.84184595079801
363,12.767946487511384
364,19.38908925636024
365,16.4566300615182
366,8.662148598908807
367,15.692368567641719
368,14.982215680653002
369,16.03506117496995
370,19.030557780085886
371,-2.3821850443771124
372,15.37132813143374
373,4.978923100348533
374,6.993223767936977
375,5.861252309978517
376,8.933604862619541
377,9.28274484460761
378,14.340039969884128
379,12.428656118594159
380,0.3883737085301542
381,4.403943042060776
382,-14.895995387349725
383,0.3442393826585519
384,11.936351175745688
385,20.53509506714678
386,17.015142209537842
387,2.937945321531597
388,16.656215223745622
389,-3.301512187872757
390,11.377002539073528
391,2.084818900733876
392,-3.8553212989584624
393,-5.972091486955528
394,15.106375375733233
395,19.90215215909872
396,10.427584662317775
397,6.730065178419096
398,-7.676050954808795
399,16.320644499054957
400,7.261850305378339
401,-10.359099229892902
402,6.9437674516138514
403,10.937533733315503
404,2.8617910729471845
405,1.4954936934802099
406,13.879557368456744
407,2.6899066793396713
408,13.465956962746697
409,9.579808612373828
410,14.640052375192024
411,7.4638231069301675
412,4.673953453834356
413,11.20146368819
414,5.621974321613564
415,8.75447227083288
416,12.62287688620231
417,4.545075040978775
418,7.777523401621269
419,19.984904866045603
420,19.770922267138484
421,17.38752794429488
422,7.439514978996002
423,9.483216352397006
424,7.7041755003498835
425,19.301698138639008
426,1.0392585121839621
427,2.919388754017386
428,14.754111802559088
429,18.04069307751002
430,18.558880268187973
431,3.336491892802048
432,9.019450908915681
433,-1.5986155557096149
434,15.019626087550577
435,-2.3783264887920277
436,11.050643006658206
437,5.592216425207281
438,-3.2376891254151134
439,0.08497282897107894
440,1.807858139688272
441,7.30628655424231
442,14.325971214149806
443,8.693547157587732
444,15.36924066056553
445,8.09070044139097
446,1.6776821594830098
447,-2.913711078029123
448,4.395234008374446
449,2.272391764805918
450,8.813057577452549
451,18.181446000157077
452,15.655141165098318
453,-4.0915786293346015
454,15.092019639763176
455,4.48944006014851
456,18.13662089423568
457,6.812404922567693
458,-7.041055332163098
459,7.222953439453127
460,12.228890442893746
461,9.846014965951042
462,-8.366960685881118
463,13.089822119092108
464,15.098035412331104
465,14.15620307735734
466,-11.26152652611595
467,9.588507210253136
468,15.691071825219137
469,6.770777030596589
470,5.092345135990634
471,6.151638171558902
472,-0.9835496962368646
473,7.051002839742635
474,2.5313023815070164
475,15.966782656519797
476,7.308289586491527
477,15.829410434324124
478,12.029480019617155
479,2.7075187748729697
480,6.177061915244273
481,13.778607772911405
482,9.588921673355875
483,2.660097571989687
484,17.75207614732184
485,3.490144428965693
486,13.766398896725864
487,2.4612623139863707
488,-5.794352222455786
489,10.644930896180828
490,11.466903257790891
491,-8.360018408933026
492,9.71788109687928
493,3.3308694230465576
494,13.691638547272671
495,9.782896339696297
496,12.197610375423407
497,10.277309925400035
498,0.16115647398683652
499,5.052298994159374
500,15.370282024347635
501,14.498058088615915
502,12.258138229002258
503,15.626757119032117
504,13.009763295311597
505,8.012180905183415
506,8.245154994901029
507,9.538847606477301
508,7.2031503955814395
509,18.589815874668055
510,14.39251526406088
511,20.204623834901955
512,13.981573671393932
513,-3.0616373071287066
514,9.132228931445642
515,10.00413344345153
516,11.483027699858287
517,3.224581400875625
518,-0.3734377733999903
519,14.911649398591315
520,13.025864431243303
521,12.600745515648923
522,6.291088481473656
523,14.0596093086297
524,4.762545428959145
525,16.551020519856547
526,-0.5273413339027799
527,10.980351247969818
528,12.578917372453258
529,9.181605911736481
530,15.536302049254768
531,7.374680401041904
532,0.49751856994102717
533,14.440314313448734
534,14.44375582587458
535,10.2102059767907
536,-11.72342343210267
537,11.790123712305714
538,-10.472465100433269
539,-12.576766841545961
540,0.5681793621767044
541,-2.7186338970761588
542,8.411584874564431
543,9.547996116916368
544,12.667904979964588
545,1.8985424491694047
546,9.798943838459394
547,0.8301569297151161
548,16.736751162285604
549,13.024608745774316
550,5.697371620988638
551,5.037558090937219
552,10.528054842406863
553,6.7437549648777
554,18.254444341368604
555,1.7539664239920025
556,12.022797764354483
557,0.20324149095590638
558,3.2302883120795123
559,-0.37613069637236496
560,8.95475928718492
561,14.603806538508115
562,8.52604881867401
563,9.836688996410633
564,15.005387830342158
565,9.984010624991992
566,13.028610466404043
567,16.949047156201306
568,15.640604338129698
569,-3.3775303937883185
570,-4.324342363509671
571,13.764914154513544
572,12.37242489214653
573,13.671328141702382
574,-4.508004155611691
575,-11.400366310439306
576,16.683980112846015
577,14.146392445322064
578,14.959724352612065
579,15.896439552055561
580,-2.048207567141989
581,1.7297671956785852
582,8.766598323742057
583,13.817704407529002
584,-13.371252972441155
585,12.390204182964453
586,-2.247638549708678
587,3.4009734551609503
588,3.230572884087115
589,18.950881022136397
590,12.53279957654825
591,9.4448255209179
592,-0.46013202588141144
593,11.766560468180435
594,3.3014184459079345
595,14.258637968576668
596,12.819654088113083
597,6.89496530124469
598,11.46554969678143
599,2.3158926690081545
600,5.574322981241214
601,9.87707463172911
602,8.883211960091206
603,8.634771299335572
604,7.519876797148212
605,13.975183149215361
606,-2.21756176033104
607,14.852209825044548
608,5.017936963320478
609,11.090475214134656
610,15.86926743458801
611,0.3468868511504821
612,1.6125512570140224
613,-0.31798970102462487
614,10.631004974878614
615,2.5976916572007926
616,1.621987177501417
617,-12.90493442392425
618,5.171084980715808
619,4.649084409158416
620,4.31718017224512
621,3.159702621806593
622,14.696883614931762
623,7.141068487606079
624,8.913859670678358
625,4.711314222887987
626,18.987261537837895
627,7.8559459343092675
628,3.3090604383986957
629,12.001366926251366
630,11.769448736118402
631,-1.5877705898941885
632,9.366417606863216
633,-1.3741790072816373
634,1.0299777560269447
635,12.002173536421033
636,10.45769184447977
637,11.906102959986473
638,4.504370141203204
639,19.74713291298703
640,1.590671628106504
641,14.69338127238953
642,14.50228286777643
643,3.6919655770773856
644,6.902914377850621
645,-6.168170767969108
646,14.357546922978788
647,13.647705864820454
648,3.006643669280261
649,11.804561188135178
650,12.081650838317067
651,-0.4953522560895971
652,15.324173856963556
653,19.10362839476434
654,15.673611992385421
655,11.753307890749298
656,14.887146627792763
657,9.90686475379244
658,6.172901967943508
659,15.005157721545507
660,7.689839178955078
661,0.8381405411252016
662,3.1242447431044305
663,17.584215139062614
664,16.358664078868255
665,13.874785299790606
666,18.087190061864398
667,10.205334656378751
668,13.918934636963902
669,17.607275381620454
670,9.052031619913903
671,-6.158913481031074
672,16.380924799076478
673,2.678558166585632
674,-0.35929827241958634
675,16.543337247679254
676,18.366866192116216
677,10.183067932696577
678,13.046350923486761
679,-0.07314987480716972
680,14.72288912701056
681,11.793003666209016
682,-4.395663211427803
683,14.25515938382839
684,11.202157204751376
685,-6.998251342713602
686,5.3503218945856865
687,15.670493307779076
688,0.725356948468856
689,12.366532433219223
690,16.540546180957584
691,11.131832931214259
692,8.899731184404438
693,-4.856917560366996
694,13.787062078377888
695,-1.4854966143991417
696,2.5970386664031766
697,18.323251679601395
698,-0.5142688953739922
699,5.358053993607141
700,8.266101285350649
701,-3.83881297992819
702,13.654293672230452
703,17.995745218908183
704,10.241954198248424
705,4.041017893528059
706,14.855228986628227
707,8.445739604091395
708,12.035805481036803
709,7.93694578403825
710,-1.5230394992426808
711,14.907326328316461
712,11.803263362276429
713,14.142129448856469
714,14.872442845823699
715,2.8229842218585963
716,20.51223082314208
717,3.8128429603400513
718,9.193684273583479
719,8.555803650758632
720,11.461201555541056
721,4.713940828056707
722,1.104356483448461
723,11.423996071218863
724,4.652161617165577
725,4.656657715904151
726,11.580974233200273
727,-0.29724511537632026
728,11.876297947250777
729,10.061265539272982
730,15.485719917191023
731,13.212120586970254
732,13.991920458383774
733,-17.31243254800224
734,8.580637106961932
735,3.3287531212845636
736,15.69539859382947
737,8.872998975147048
738,13.348381730857026
739,11.728659308346977
740,-2.597597626391109
741,-0.16632974592365013
742,14.066570217602774
743,10.855421338205712
744,-2.3078131431090965
745,-7.524788046181118
746,1.3453242191094859
747,-7.181062719186303
748,8.719929699306164
749,11.94890969054794
750,11.474155313784673
751,8.646199597754894
752,4.728284324467344
753,12.862881903703197
754,1.329643487073911
755,-2.044536707856678
756,10.330062298905947
757,15.70930291863732
758,0.9227342641930818
759,18.541150595777587
760,-0.20453209603618117
761,14.924845335363969
762,2.3192544061450597
763,13.980824538285916
764,9.6988061664466
765,9.328698071373177
766,-0.03605896846583523
767,-5.214209459510173
768,0.1178048887031915
769,3.9882519783611774
770,11.561454585802176
771,12.58769983272217
772,-0.6866440314924089
773,12.21028039989774
774,9.48019867027271
775,12.394073512825642
776,11.407266690800459
777,7.381938589805924
778,7.24088475440211
779,17.36080663838011
780,-0.462080269047056
781,14.321936525631987
782,2.265341959262635
783,14.912305060548796
784,5.325656275692005
785,14.371001610143132
786,15.634147857687044
787,12.730835226215863
788,-1.2080222390063602
789,11.707011671838089
790,10.107820694995272
791,14.071198652555463
792,9.04421545983566
793,12.744027219202875
794,18.611769550295488
795,10.339614376187622
796,-7.706893603240386
797,2.9307777245363065
798,9.288031826538738
799,8.451992826753823
800,4.978900458474614
801,2.6047759844639025
802,14.673452324937102
803,13.87515594323952
804,2.8249021216456294
805,17.142116785370423
806,7.708620370894861
807,18.611940477647433
808,14.564167702071304
809,10.3935605434488
810,8.558572011944879
811,-0.5071511599873544
812,15.292630491149634
813,-1.4044727773693166
814,13.422052161304364
815,11.200398760445001
816,-1.036585066492056
817,2.9546822810112694
818,12.87022229276106
819,10.81383193863501
820,6.565704598700107
821,11.784390264652876
822,9.710777542537501
823,14.576021907515745
824,15.087192393796284
825,17.8021029403129
826,1.3328479003335287
827,-0.2731439362532049
828,1.5766874562200046
829,-0.5860936534000976
830,5.232282460257758
831,-12.585734030524666
832,0.49438428776988275
833,11.671095758364348
834,1.2420996655910965
835,12.35800862956659
836,-4.083813190953205
837,-1.3170317244746537
838,8.107900641400644
839,13.151556834150446
840,10.266101118942634
841,17.479994723322704
842,-8.481570773261925
843,13.039903450169943
844,10.145842362164188
845,11.032064775415423
846,3.129902200276642
847,14.568915733027055
848,9.995264824182197
849,7.617446601834461
850,15.79063311469709
851,15.33496128802913
852,9.144341756350922
853,12.657140893470483
854,14.292708488520393
855,-0.08930554767056353
856,7.825049475281649
857,12.031323284616853
858,3.5565119802153493
859,3.9550927850318947
860,7.436326582789636
861,15.37542568759418
862,-6.865220468368743
863,8.877398665643337
864,13.5334459282534
865,-3.5025537062138836
866,4.333311022909765
867,12.738440772411924
868,10.881222669963837
869,-7.242240858681366
870,3.6611905997714134
871,8.550793334253962
872,0.11710656208636472
873,2.0060679876065874
874,9.429482663011264
875,19.193962571554984
876,0.24869103726332842
877,12.82269738783231
878,0.16291849697719307
879,18.949042593807427
880,12.83305738537469
881,-0.08387216979782064
882,13.206418504395927
883,3.9088964007574183
884,13.704860241762603
885,-12.099389998320444
886,12.771664487393853
887,-5.586313589929561
888,15.045225665195359
889,-2.32758042995959
890,3.70355342996213
891,16.69899077051041
892,10.715878729164293
893,10.344614624903938
894,12.986320471629291
895,12.916376449648826
896,10.568719687836722
897,2.2030270879305807
898,6.077818380412776
899,0.2527137085745794
900,12.531302528489892
901,-10.347595341943421
902,13.639908302361597
903,-9.03940613374235
904,12.520989439847199
905,12.417182199295635
906,11.75244294022258
907,18.480159575906708
908,-2.86828833436122
909,1.9782716564527139
910,12.628455074015363
911,13.376602403135207
912,9.95883273911241
913,18.897542903284894
914,2.9817456368147788
915,4.147899436352129
916,3.412516413755754
917,6.945723644758422
918,13.71342094731973
919,9.340509731417566
920,0.48776567065292653
921,-3.4637151370981405
922,17.626187522752137
923,11.471930108849179
924,4.747009666942229
925,-4.591673930752859
926,8.187055530363857
927,-3.0700742168076802
928,1.7644484483514793
929,16.47847093588547
930,11.227982269175683
931,4.462947067087084
932,3.260486300681819
933,8.274542530114372
934,16.76948910976559
935,1.5792995658917244
936,8.954127547579123
937,-0.7931980626199104
938,8.536163026265543
939,15.094940350014703
940,9.362138068645564
941,14.6848795341621
942,18.6326448785679
943,4.284596190462246
944,11.683975800709979
945,14.269405836060578
946,19.878466172590137
947,16.07594720613675
948,14.996851655367228
949,10.138493147785752
950,16.500361716887372
951,7.689511184958013
952,-10.253296032061613
953,13.322022768832127
954,-9.91522622953886
955,2.7792768378732946
956,13.510141864834413
957,6.2428997378838895
958,12.66242057917129
959,16.677973017796504
960,9.238192214016676
961,4.811819919436049
962,14.974351301721962
963,20.588422097613023
964,5.4265309410585285
965,0.04281936126546615
966,13.16594250643893
967,11.697200237632776
968,-12.337008023219628
969,1.6447933793557894
970,4.388950925000692
971,-2.212853915539333
972,15.734012700452663
973,11.721221917220287
974,5.072324416127103
975,12.341530751689067
976,6.524654027363745
977,10.125603100381253
978,-0.8499678808928559
979,5.183207746196535
980,3.4520485496000752
981,3.1614363018175595
982,15.565917305341628
983,3.6260553307858885
984,9.236108320413933
985,-6.340819288560852
986,9.072762365669798
987,-6.041585473721303
988,14.591722379436568
989,17.739439416336026
990,18.385946952240594
991,11.032655394570593
992,-0.1822056316457239
993,0.27872406471214717
994,11.312133660746339
995,3.2209908136493617
996,-6.25449878245717
997,8.635178269184518
998,5.121667396924632
999,17.743134120728207
1000,15.322866306090912
1001,18.647609729176974
1002,11.853802359263481
1003,-2.4101270441047236
1004,11.918977511020387
1005,15.881965948067222
1006,-0.6583697109242328
1007,18.23452125072814
1008,14.72041791392888
1009,11.110729270624295
1010,-10.694910428242274
1011,14.330348265738017
1012,11.201094378060429
1013,2.5961956055933575
1014,9.208899770768694
1015,12.338759898170427
1016,2.636394141602663
1017,8.418670315749875
1018,12.756149324320589
1019,6.365438321251392
1020,15.661879743636387
1021,13.898843340875803
1022,15.23791145069989
1023,14.213264530728303
1024,17.4931113382952
1025,-1.6840179169182674
1026,4.751825894404703
1027,-13.235971887926535
1028,-1.7909194960798702
1029,-9.84242042171962
1030,5.4080435295746625
1031,13.603078150680439
1032,12.772944538465223
1033,0.22345197738160483
1034,0.8497389245589311
1035,10.113749128061304
1036,13.634206988365738
1037,14.10138781671978
1038,16.931885627349903
1039,2.3768514010669177
1040,4.160582003531865
1041,-6.508571505363263
1042,2.2420928718395627
1043,8.24620246220614
1044,-1.6510561566569626
1045,10.73821152513284
1046,4.249226355611825
1047,10.740152197903823
1048,16.990243651370495
1049,18.969224002393627
1050,2.9130225930239506
1051,0.6258600434846908
1052,-0.4064694054947955
1053,14.126326075642716
1054,6.929260465856748
1055,3.423353712294083
1056,11.04626416706644
1057,6.472996524058591
1058,0.8813317985972207
1059,6.561727232168239
1060,14.047563541330607
1061,1.444827194983369
1062,12.919024490644336
1063,14.619380265380748
1064,-0.972248928816227
1065,11.255690268039235
1066,1.187599372699868
1067,12.956087746176216
1068,17.961465925203765
1069,13.844717151956687
1070,13.160687226128617
1071,0.5410739699150904
1072,14.651799681201467
1073,10.013231922851995
1074,14.291975330191184
1075,8.573620321387068
1076,13.432075533289932
1077,-11.892361198498268
1078,8.958347403272859
1079,5.318088975395003
1080,7.394799062256299
1081,15.652920744484135
1082,5.276106810168953
1083,-6.248235705774726
1084,-1.6658349358900457
1085,14.956086102275599
1086,13.466006390957649
1087,1.0377460847003066
1088,13.08207890333411
1089,14.099391008438634
1090,14.801279177862934
1091,-1.2714941037023317
1092,12.775538613081018
1093,0.8571860522318575
1094,13.238140013479505
1095,2.9023319182732763
1096,2.613124868890167
1097,16.078310036167114
1098,10.030043942669694
1099,15.642824417451642
1100,6.9258029244543975
1101,-1.3559551732371764
1102,-14.47552607852369
1103,3.116354553594883
1104,15.290827651362058
1105,12.138328858196331
1106,12.215647290796252
1107,18.64604217356714
1108,13.049074831649946
1109,15.924975310593819
1110,4.8437253667572016
1111,2.232895348587995
1112,5.488771013645778
1113,14.400778762965937
1114,18.936816980510823
1115,4.862093360956714
1116,6.03398335732763
1117,-5.828171665741855
1118,17.100481604596474
1119,13.358240873392171
1120,16.239000486085413
1121,3.133507636811241
1122,15.934897703473691
1123,11.936136258673779
1124,5.473994247649976
1125,13.727616798828686
1126,15.630687884687028
1127,12.440450488286537
1128,11.329971272635516
1129,5.427401235509402
1130,0.13937814889993128
1131,5.698802039290275
1132,5.971924915986195
1133,10.782589792397266
1134,-19.023977813898927
1135,21.97473630980941
1136,15.414031920388428
1137,14.109226417534252
1138,9.401983923270837
1139,8.855200107828463
1140,16.605372096332253
1141,-6.182368004994971
1142,1.237321563688707
1143,16.404260804518795
1144,14.289331806079776
1145,10.376398452171816
1146,4.0838170946983
1147,8.871502004574602
1148,-5.761171545261225
1149,14.264585449539112
1150,12.509351214910588
1151,16.12335007943411
1152,4.265968326334083
1153,15.165095703505933
1154,12.174344540864539
1155,8.028953012328374
1156,16.807159988933957
1157,10.21288824966604
1158,2.0014123452304204
1159,14.563773951750075
1160,5.379466686384308
1161,-0.46162690803789896
1162,13.34356714148984
1163,-3.899872091458536
1164,11.396729347769377
1165,11.137216891063463
1166,13.851485856693358
1167,1.9591725884352664
1168,3.3097358806324246
1169,2.8364143873122094
1170,12.065556208300993
1171,5.187976455666783
1172,2.332399772077049
1173,12.960090441261965
1174,9.620704801065742
1175,-6.19452496496923
1176,-0.7548239049820795
1177,4.816251458021165
1178,4.275546335319934
1179,13.485194485347684
1180,16.572671359928183
1181,7.3900300530964715
1182,15.799917775469353
1183,-3.595010148484067
1184,0.520885950131694
1185,15.599903102613737
1186,0.3964422924601836
1187,8.6399646658189
1188,10.544772024257552
1189,12.512494768409283
1190,5.513411208243227
1191,-0.1446701810593769
1192,15.203404941246154
1193,18.191713864366108
1194,9.214552125806897
1195,-2.141138827712189
1196,6.607942842623522
1197,14.068404142854758
1198,11.514470038309508
1199,6.605253204031068
1200,15.053629156937724
1201,8.986200679519609
1202,6.462504104515505
1203,7.0491242837146215
1204,2.839850314393611
1205,-13.002266122765072
1206,-5.312925228350262
1207,11.118472795483255
1208,11.739597913586376
1209,4.27351920992985
1210,9.775012260971424
1211,17.468182845127483
1212,12.777595567210184
1213,-3.555947115916621
1214,17.380151946390477
1215,-8.143842595767932
1216,14.018348367929665
1217,14.352674666852998
1218,11.947130578960257
1219,12.31823111024377
1220,19.47954798756926
1221,3.90874832586273
1222,10.827575038143648
1223,14.383856086034516
1224,8.747784097122064
1225,15.443130911339944
1226,19.328784874295422
1227,6.069818937156855
1228,-0.9890243539375474
1229,3.9880270631036487
1230,11.338995452804433
1231,-1.9309295458598656
1232,11.993142217571489
1233,12.238767601600943
1234,16.36875895182474
1235,-5.022461267717202
1236,1.5477544821166997
1237,-11.692505528641096
1238,14.974301280795096
1239,7.154053610964721
1240,9.741543500404916
1241,7.2502248934706
1242,-0.7902451945482918
1243,5.210604566634967
1244,-3.6474197265456523
1245,12.402668535303192
1246,16.071832685172822
1247,6.781828699109392
1248,21.202915167000647
1249,-2.149816282216963
1250,4.7141959642044515
1251,5.766591605176972
1252,14.825497939822117
1253,4.409104247603333
1254,1.115942796079528
1255,5.1432327124126695
1256,17.690903074122282
1257,9.417098275499317
1258,16.52942797119095
1259,5.804579711955468
1260,13.495923578123914
1261,15.124216234958805
1262,8.381536808970138
1263,12.907657933572391
1264,3.554959810755488
1265,19.77625142888422
1266,0.2755799682222566
1267,15.678791581317157
1268,2.995295685178637
1269,5.447543649839
1270,10.240180323116547
1271,4.018817305330323
1272,2.040358807573673
1273,11.30804543737976
1274,17.312539623166995
1275,17.552946213080112
1276,13.065702359105035
1277,-2.4811293287187715
1278,16.023795698646634
1279,7.995569250420165
1280,3.9524036857743483
1281,13.269330749481643
1282,6.120934052732937
1283,11.062586997457236
1284,14.853362706512435
1285,10.725327148083757
1286,16.362471425435952
1287,12.837180545943564
1288,13.05205659018575
1289,4.833757885719636
1290,6.37998791870475
1291,12.244717768167483
1292,10.802596667988247
1293,7.7245410712155715
1294,-5.849102013138643
1295,-3.1837046913222666
1296,1.147655830688679
1297,-1.6713461950894777
1298,-1.3368750854516191
1299,5.62591664998517
1300,13.290898200235404
1301,0.9602878658357659
1302,4.043328740961748
1303,-7.020900951653737
1304,6.098051995755998
1305,13.99532911505629
1306,-5.015398618187066
1307,5.863832972144735
1308,2.587784063083741
1309,10.086729997291684
1310,11.072865158744438
1311,12.333625191303872
1312,10.857104092886761
1313,10.486198221881603
1314,11.566492374790986
1315,4.2666614641602445
1316,14.494968225405545
1317,0.14887634641184722
