,PLATE_X,PLATE_Z,VERTICAL_APPROACH_ANGLE
70,-0.18057119821080084,1.7566906878418367,-8.366937183056255
71,-0.15987749110060923,1.7800902767238038,-8.351814892073975
72,-0.14885283380912845,1.7989061042552883,-8.345756728278653
73,-0.14657937670804305,1.7459799085739955,-8.328286277982103
74,-0.15585651916286097,1.7648060172561053,-8.37597345094075
75,-0.17284139430021067,1.7950437434248168,-8.325385406408744
76,-0.18444369182526774,1.7633976029049574,-8.406367586081977
77,-0.14257624866115026,1.768636174083457,-8.319375903948282
78,-0.14455405102663543,1.754984792612027,-8.359905970113763
79,-0.16617328349059,1.7912019069961187,-8.327693054922342
80,-0.14832147462348066,1.755034489986546,-8.4028871544531
81,-0.1780776928808107,1.757295650518817,-8.383633426267231
82,-0.13928470859280528,1.777446289379761,-8.398410222949488
83,-0.15081980747860402,1.742143951234018,-8.414018822610645
84,-0.16527109258941625,1.8064129711326613,-8.365998013975412
85,-0.1625873736960005,1.8056082983217212,-8.384610788535674
86,-0.14399755671438325,1.8041507465629207,-8.4009378111568
87,-0.14080535767557156,1.7607227318055378,-8.341596123902939
88,-0.18434209518757078,1.791918127424499,-8.394464489416665
89,-0.1662989390815274,1.8017902585820784,-8.408467440047978
90,-0.15582599938030198,1.7694524089483747,-8.390825126481117
91,-0.1583560348052579,1.7955820045106843,-8.416005254712692
92,-0.17550537894803273,1.7603595920675368,-8.331785540680247
93,-0.1425552516254494,1.7577004687145767,-8.367236683881519
94,-0.16570514059701807,1.74808701047276,-8.388706995443997
95,-0.1563358301545387,1.7602841457414526,-8.376594735104696
96,-0.17992629133996718,1.7861525409317631,-8.333961206041506
97,-0.15030780799242466,1.749593212168983,-8.415075491604089
98,-0.15651767465701424,1.7980373090849997,-8.379611419184966
99,-0.1446420976244739,1.7745337356498652,-8.319177409832847
100,-0.15900472323731796,1.754226036896009,-8.32167427105649
101,-0.1425019479010456,1.7760172091464832,-8.327447361021932
102,-0.17444687192026062,1.7922789130576735,-8.39204906874708
103,-0.13395915423610538,1.8032009470830692,-8.338119663340573
104,-0.18194887338465587,1.7507532004261903,-8.398737789171387
105,-0.17996644899101877,1.801667743695486,-8.401560519524624
106,-0.1481372832570843,1.756704032847954,-8.318678246792256
107,-0.15688530513414353,1.7564447986185803,-8.36963744626881
108,-0.13791550607772557,1.7993916447978016,-8.325035128804233
109,-0.15792626497494444,1.751361463710516,-8.409359373384717
110,-0.14902278045760362,1.772477956012129,-8.375768987487913
111,-0.18195168705833195,1.7897621251925073,-8.374255161488303
112,-0.1604962355542523,1.7949780094684868,-8.415870754755845
113,-0.1320200983601777,1.7533366149525627,-8.377915224888758
114,-0.15169644733805532,1.7494690569902203,-8.318911852069132
115,-0.17596230850324135,1.770235561454658,-8.377689693239311
116,-0.15945084521367214,1.7892523271165852,-8.372572742366922
117,-0.17499086761688476,1.7675533977616666,-8.355019577443219
118,-0.15775834375648257,1.7540912614440838,-8.404829145667625
119,-0.14213321199934884,1.7820181689408017,-8.313198756869738
120,-0.16444297117318513,1.7691450986755182,-8.336061746366662
121,-0.18022228533367085,1.7554025084582672,-8.333453650331496
122,-0.16185011632508708,1.7698372098486121,-8.316533074014533
123,-0.17805336340150954,1.741188098753848,-8.335969459286193
124,-0.15107825180042883,1.741053194199239,-8.412866972619575
125,-0.132504185585266,1.7888237653908368,-8.324171782978835
126,-0.16273254575373466,1.7798971815098688,-8.39556278532178
127,-0.1578134635797625,1.7748099731350355,-8.312990744092776
128,-0.16472016652811297,1.8060824686757218,-8.346946716072244
129,-0.13146681372857993,1.8076524052244318,-8.349280884039242
130,-0.16101974005173464,1.795173601407619,-8.360315534339183
131,-0.16650308064974592,1.7842620598894139,-8.391465420580236
132,-0.17619113866115127,1.7587109020814753,-8.314329599855892
133,-0.13270956421568567,1.7998166457762605,-8.378977879473064
134,-0.16370792226461445,1.8035083309605506,-8.370189067892108
135,-0.15456927351115612,1.7909443875709241,-8.32188223653469
136,-0.17323743858044283,1.760622410507865,-8.414204961194024
137,-0.16581331555578502,1.8000611445286088,-8.404694327063321
138,-0.15944544824663953,1.7913831600585413,-8.361614106093356
139,-0.18161381623854814,1.7532164942046273,-8.325042818091035
140,-0.13476023676897234,1.7615787267496628,-8.36587971778375
141,-0.17775954473317102,1.7878832651237673,-8.397452606414133
142,-0.13283156078008532,1.8044305161995031,-8.34616516938518
143,-0.17149653798737505,1.788211188849403,-8.411469367230158
144,-0.13215246247983548,1.7947630150190708,-8.32266492202597
145,-0.15832157328275126,1.801492519319703,-8.348446903454168
146,-0.17543127605551667,1.7667603775403942,-8.328226863108974
147,-0.15421855173351884,1.7624855206097707,-8.359457547188326
148,-0.15693705280065157,1.7907008046331092,-8.405204868267948
149,-0.14021911772561513,1.7614373695684171,-8.367013158794851
150,-0.1803101490626596,1.8043084581962823,-8.334296377035189
151,-0.1335735429720768,1.74589408512241,-8.31506388526409
152,-0.1804080149790575,1.7906214803280254,-8.360336613975909
153,-0.16228647017877615,1.7902128892270053,-8.32126940193223
154,-0.14530225213377274,1.7942217122552793,-8.410026372277661
155,-0.1532693928232527,1.8001954319765348,-8.403159165793
156,-0.17558626960603288,1.7560698608793819,-8.38482311015844
157,-0.1599471980331979,1.7821300346175202,-8.383071117141373
158,-0.13453447318433479,1.7868298483683767,-8.403471578148329
159,-0.15600932417416313,1.752666597644408,-8.37797609606868
160,-0.16848550585655928,1.7698191451637482,-8.378982289624604
161,-0.15839813577506498,1.7765923408258681,-8.335568560171907
162,-0.16750230584704714,1.7593520078424278,-8.39169266631721
163,-0.17202337007973134,1.7961102738164316,-8.41040892711576
164,-0.14411047986713668,1.7694641875903052,-8.367648101423798
165,-0.16993602243111305,1.7414191348239865,-8.336697203970882
166,-0.14567924215994568,1.7736902787317068,-8.332147655090381
167,-0.1780992259037376,1.7785259461729976,-8.394991095067697
168,-0.15369783623217556,1.7489475343965086,-8.333685654602068
169,-0.1418222462403735,1.750338956812084,-8.352274803848093
170,-0.1314063795727812,1.7601783462488632,-8.39019742582073
171,-0.16851491982810002,1.7811343215145807,-8.351728140523909
172,-0.13387469543230315,1.75325194794429,-8.398868731881796
173,-0.18025799357214978,1.742613991888375,-8.37166275289276
174,-0.13284511521415293,1.782733151762876,-8.403561673023592
175,-0.16311542866672413,1.784135174776688,-8.335405711490926
176,-0.15097761846993088,1.7530459409520323,-8.336028591304785
177,-0.15852440485163674,1.7595548235916374,-8.346763027718648
178,-0.1707809494613437,1.778742279927229,-8.356784386116432
179,-0.1523667377953064,1.77111718931357,-8.404627767430426
180,-0.15704851065111405,1.7468227013500002,-8.354620078208066
181,-0.14958661018728808,1.766802765188379,-8.40126933238429
182,-0.15305337951431705,1.7431277622865406,-8.357583240941693
183,-0.15543266182925497,1.745332123485405,-8.390691069001356
184,-0.18125332643765907,1.7483702266820889,-8.330583398843228
185,-0.1448934269199314,1.7664743216431749,-8.36074528596559
186,-0.17724838752415942,1.7958745681230144,-8.384494390042349
187,-0.1496593979517869,1.784892859102467,-8.409780162017661
188,-0.15927598487033595,1.7838026934314701,-8.400634666963013
189,-0.1575858046674227,1.7762049542193208,-8.324715325802043
190,-0.13638925617965303,1.7700981669697746,-8.39328516079157
191,-0.14662925966298834,1.7571584519444365,-8.415072476039304
192,-0.18422963166367365,1.7826253705085342,-8.40824019777123
193,-0.1501707245140916,1.7958070138806854,-8.315993702777156
194,-0.1611561623339658,1.7849484915380522,-8.34479174385613
195,-0.14461400121803802,1.7542436557306627,-8.328465842294563
196,-0.15745931129838747,1.7978529413017015,-8.32432200337937
197,-0.17320920831832815,1.7612945714806025,-8.317572910848222
198,-0.13979731064906964,1.7608147758568846,-8.414791063395937
199,-0.14724988706027228,1.7901328168622601,-8.390857035724375
200,-0.14031050135014062,1.8064445357863148,-8.343298739156639
201,-0.16186632308585852,1.772678190467077,-8.36708425990801
202,-0.15873833008958899,1.7565936068382848,-8.409775555546378
203,-0.15922961397596413,1.746357875800478,-8.313173530639716
204,-0.14600267933413155,1.8054490727023493,-8.374969734853439
205,-0.16976516473619285,1.780082424548316,-8.368137603890705
206,-0.167466705323863,1.7676209835139185,-8.345607294540352
207,-0.1431496743738089,1.7705077390300108,-8.339526742107408
208,-0.17938738895293369,1.7935635579035387,-8.405177676598383
209,-0.13390663210630022,1.7520469956478173,-8.387137851030614
210,-0.16808222765068945,1.7574594936665582,-8.406028547481418
211,-0.18324621495167917,1.7615031849304084,-8.330334646850952
212,-0.16384208531125077,1.771824378567872,-8.377718043164494
213,-0.14100064673348972,1.7909390481005845,-8.329854575750213
214,-0.18496249003851375,1.8079335615307421,-8.35268423773081
215,-0.15722917345648793,1.7868402675710453,-8.407927131425442
216,-0.15895334589476426,1.7753099025651904,-8.369061735853432
217,-0.17614944123478216,1.7967963479629157,-8.350716247321875
218,-0.15077162055672846,1.8029247781242947,-8.384912420484294
219,-0.13761649150300537,1.7950419642871778,-8.38277670260818
220,-0.17091231700015272,1.8044901509218012,-8.397486625551098
221,-0.16474718951932368,1.747105254396392,-8.367235309957229
222,-0.1739268611233718,1.7894203980764556,-8.315479495369795
223,-0.16876974313687806,1.779963857810137,-8.323288152350893
224,-0.1666662809908917,1.7524969812432865,-8.324731398468082
225,-0.17576585703256073,1.7914899692877604,-8.364613149779284
226,-0.13311765167086437,1.7493641008355802,-8.327339891907172
227,-0.14749610563165622,1.7848012419953327,-8.385568971708459
228,-0.15997727869138484,1.7907969387530058,-8.314471417622684
229,-0.1426494884589258,1.7840188097155907,-8.360470425840317
230,-0.17624561278613032,1.741531003129318,-8.360576764423053
231,-0.17992473492145064,1.7982335354285708,-8.410104193550257
232,-0.16782253110349432,1.7615832595122118,-8.413693775690193
233,-0.14724516236207952,1.7472122218964337,-8.400283862622116
234,-0.18260546798348742,1.7647758229185893,-8.378874562259906
235,-0.18012882149336693,1.7967964347439713,-8.353354773374349
236,-0.16873334716919625,1.7955469991666357,-8.376392380396327
237,-0.150142630360724,1.7710045302736421,-8.34064068835934
238,-0.17703511275417172,1.7657269356495597,-8.367684028958886
239,-0.14888679805509838,1.7572511928774666,-8.334761081855284
240,-0.14937450262407034,1.8063272402661747,-8.376646715271322
241,-0.15466614973561194,1.7599267565172223,-8.317634843618979
242,-0.15941300213037596,1.743322726832011,-8.409663737631398
243,-0.14395811640875283,1.7448334677972634,-8.354695992322394
244,-0.16602428510919987,1.7820864272898447,-8.317290171936257
245,-0.1832801977279816,1.7743983396010847,-8.324839989429433
246,-0.18332396251556554,1.7740591744567011,-8.385978730815904
247,-0.17548831913920362,1.7961655523867288,-8.337328626042659
248,-0.13976548599274446,1.7843838558388003,-8.385506349325025
249,-0.16013124491019246,1.76718061285492,-8.387506487423058
250,-0.15479325077920936,1.7452310278793042,-8.368262400055592
251,-0.15469261945455756,1.784502243809035,-8.312836629335242
252,-0.16644564667591008,1.7734062592123043,-8.35831118298826
253,-0.14676558998097383,1.7668316428599424,-8.387323186088834
254,-0.15479596616459537,1.7864315827024937,-8.408131428139729
255,-0.14086719719850213,1.7472684621568455,-8.402578948926019
256,-0.18247938093246507,1.7566823882205043,-8.324924888023194
257,-0.15716010414320092,1.7802695678019556,-8.337568879502426
258,-0.161500487784926,1.7657571263743155,-8.36640166028559
259,-0.14668675220164262,1.7607013502737126,-8.345018804442278
260,-0.1759825255346881,1.7446812775691325,-8.354389698948744
261,-0.1491637300239767,1.7807253244193062,-8.354961467710885
262,-0.15824000314765438,1.797786311871809,-8.36026836920315
263,-0.1690534824980139,1.742758876471561,-8.363248877982175
264,-0.15423538729407754,1.7629469439218177,-8.339214006151156
265,-0.17283888288817936,1.7788325623002312,-8.412032738914135
266,-0.15414736083568192,1.749196889572728,-8.391960585134367
267,-0.14425015445384784,1.788287445134227,-8.331237407569972
268,-0.1337363631723954,1.7838677495460282,-8.360327635449268
269,-0.15098944365573191,1.7888690329424566,-8.345378321592031
270,-0.17380199521351827,1.7460221064086372,-8.355574348967448
271,-0.1764442765234733,1.7765041617336719,-8.357702282535739
272,-0.1719451204877061,1.8028165238479081,-8.370668391303779
273,-0.15898841799589059,1.7586279873861026,-8.342744887230959
274,-0.14087945642787994,1.7456266850253528,-8.376835201399416
275,-0.13319439145324521,1.7705076976149392,-8.376173989521702
276,-0.17450728630103363,1.8063024727923174,-8.367084043576348
277,-0.14051914145959873,1.7627430967169346,-8.324461339937235
278,-0.14719070943408524,1.744896717992349,-8.413991018013755
279,-0.15361143015841933,1.7420541306497834,-8.34480306761435
280,-0.14212942789734154,1.7492188434977474,-8.350819285799982
281,-0.15008907342664096,1.7439145978724009,-8.40534452967611
282,-0.14091339746909737,1.7633024144433551,-8.331660354226713
283,-0.18447877567406284,1.769187359850475,-8.409076810527697
284,-0.17776208372958952,1.7995621935428683,-8.318346754763857
285,-0.14959462012581046,1.7694450206496342,-8.34323644418455
286,-0.16142120863408493,1.7557828549323038,-8.338967189913122
287,-0.15948591926043995,1.7887035654699046,-8.41185131979993
288,-0.1698973183072585,1.7509472337768772,-8.392909540626867
289,-0.15266561285354951,1.790756873720695,-8.38516495621744
290,-0.17016848485974845,1.7714831821825556,-8.344745613806392
291,-0.1339369736184618,1.747855214317589,-8.41311062541296
292,-0.16454765482564476,1.796022163754689,-8.377525689134742
293,-0.14748912012817297,1.7880427473893201,-8.365985483544305
294,-0.14588495703057547,1.8073208709823958,-8.3247026390407
295,-0.13820494157184737,1.804796795511587,-8.40922304635163
296,-0.16057609186174485,1.8015828780308145,-8.358373968366468
297,-0.1325277565566065,1.7760388692021545,-8.370020060572351
298,-0.1765172476996673,1.7594541283773388,-8.359538149855405
299,-0.1387298790636302,1.7768305345178723,-8.40442769530928
300,-0.13760913142186554,1.7880312432166348,-8.36116817507418
301,-0.14946562083683387,1.7676031920639752,-8.359975064902384
302,-0.18412379523572925,1.7570225912236228,-8.407026146282492
303,-0.16897354244090404,1.7859219177419199,-8.334135792440938
304,-0.16298027551201993,1.7718729358248344,-8.415800815216002
305,-0.15248728699426553,1.7796770776927393,-8.346369317772112
306,-0.14086772337656722,1.789508536272209,-8.34391227415009
307,-0.14470658720932147,1.7489038664594165,-8.403584408805337
308,-0.1552790660192946,1.7860169655559872,-8.335134973675935
309,-0.17253169069285423,1.756019762247824,-8.3517917959147
310,-0.1419323303038302,1.7598139693988835,-8.352995574619944
311,-0.16375758393440376,1.7990202120684344,-8.341988979802094
312,-0.18262405686618555,1.7532164637497816,-8.32703860620702
313,-0.1448298553096759,1.7666726215529407,-8.385477396485864
314,-0.16259524835448125,1.7758986920221407,-8.395668616264903
315,-0.15300678384945485,1.747391894663514,-8.384844420221956
316,-0.18463172236347755,1.7888409118318316,-8.378335402939557
317,-0.16081257819938968,1.7837147449477706,-8.332852030321884
318,-0.14841812427725012,1.766051741042508,-8.414504443568271
319,-0.1793960107975427,1.7500517716170958,-8.35548007246985
320,-0.16900881421156,1.7871068929288116,-8.368275674434559
321,-0.14058692837829784,1.7965534147813371,-8.340602366024445
322,-0.17888737608765434,1.7851548172649532,-8.36340642678627
323,-0.15709210570954296,1.7919023833392171,-8.372059406359917
324,-0.1558604994093868,1.7418130163950594,-8.313142149064117
325,-0.1611415708299444,1.7557098915377005,-8.368987433017312
326,-0.17486508270625725,1.8060906656238884,-8.342855907587122
327,-0.13667843108119804,1.7508501255094038,-8.357883536746447
328,-0.18328541561431827,1.7555308591558856,-8.322662222740513
329,-0.18148115635961753,1.8059963841950777,-8.366934712198315
330,-0.14037857707140558,1.808205520268368,-8.40334148874777
331,-0.15887512231511508,1.7733621274921922,-8.362789126449618
332,-0.1445826723155665,1.7435182726006948,-8.314170152085223
333,-0.16315393343482365,1.7442246979621796,-8.343849235268479
334,-0.17513746456032794,1.8047338698858586,-8.377655793859946
335,-0.16740271806309198,1.7963699907171073,-8.404712312839651
336,-0.1623649161793939,1.7994221535891493,-8.357615066664183
337,-0.13848904138528548,1.7482844924828331,-8.397383847612845
338,-0.16487480705645863,1.7674081028468607,-8.40749349675419
339,-0.15354122126810768,1.7555062295657473,-8.348268349612436
340,-0.1431601519164106,1.750059298113024,-8.404593647614897
341,-0.15734261115832462,1.79729144636151,-8.385905185472817
342,-0.1813419676607131,1.7481479412618322,-8.407477848984515
343,-0.13344154966068014,1.7505211068406694,-8.396276392897416
344,-0.14817215556371832,1.7837204924733905,-8.40609193420743
345,-0.14208621699258647,1.7526666108574154,-8.364720023534
346,-0.183662492422966,1.795053671840191,-8.398425261078803
347,-0.1435998773386316,1.7444648737194641,-8.395790862381714
348,-0.15796800906313074,1.791872702228548,-8.337431259202182
349,-0.17506859511732784,1.74584505189519,-8.391178307797347
350,-0.15028888909515936,1.7847989261157653,-8.361815765269437
351,-0.15892123534425678,1.8039527259629398,-8.377567092304092
352,-0.16129095551417602,1.7446170447122464,-8.33759229963857
353,-0.1782143830670927,1.7496206036406516,-8.332744927283786
354,-0.13361997577068274,1.7449771936141827,-8.335189026357723
355,-0.1513092523803046,1.7529671472813944,-8.409216694002845
356,-0.1323266456833191,1.7634864784972997,-8.321671233965358
357,-0.1363991895943601,1.7994773308525611,-8.367197529439608
358,-0.13139611487501612,1.7505034620871431,-8.338472094301725
359,-0.13438844884197343,1.7847173624131336,-8.337467175743056
360,-0.1672970580326516,1.759836380787286,-8.320902235463752
361,-0.1548931270775319,1.7787901555789134,-8.37537263431046
362,-0.1789312379621582,1.7984261337768666,-8.371345827179253
363,-0.1315474937272288,1.7966255697669171,-8.386018334524577
364,-0.1551353739753378,1.7894959065682179,-8.370015818113167
365,-0.16272632424581057,1.7511602664699188,-8.396359898749976
366,-0.15476343159669725,1.797145053376683,-8.312536985588233
367,-0.15277971720791944,1.7671910315549784,-8.327034501178236
368,-0.13879554196189353,1.7499534376581167,-8.331282743610416
369,-0.16881394546809325,1.7987546577912013,-8.347841778256338
370,-0.1637761579329416,1.7413077431883555,-8.342733535258317
371,-0.1589758789738358,1.7551692184697238,-8.353976285309686
372,-0.16858358823811276,1.7657164592370724,-8.369823410287099
373,-0.1719644577502433,1.7511783495928923,-8.396915037097754
374,-0.1419616448009918,1.7947530615523781,-8.41293007138843
375,-0.1688726431149952,1.7498155923629415,-8.347321453234416
376,-0.1745809195942171,1.770116309866286,-8.40463035277513
377,-0.18311371872110882,1.7746422369503574,-8.390400230802213
378,-0.13336598651389595,1.7846280685387184,-8.339295236952074
379,-0.14235812635998576,1.783128565495057,-8.369055949358337
380,-0.13162391303435336,1.7715139014696146,-8.368714419038938
381,-0.15373369258823205,1.7435023634613835,-8.36580269771284
382,-0.14677743713785907,1.7772055556593944,-8.39151990361653
383,-0.1477555319125275,1.8083256658933697,-8.395941773741045
384,-0.14104847012993615,1.780556613122517,-8.357485563028604
385,-0.16380743160175265,1.7463419037149337,-8.411106767044872
386,-0.16250223494967664,1.7414768262868716,-8.329206170361385
387,-0.1538109853361223,1.747747998717651,-8.37405677728449
388,-0.16623228533734857,1.7428448278581798,-8.381837499167519
389,-0.147964926131183,1.7715442199554283,-8.313846062037946
390,-0.13170398540844175,1.8017624700011408,-8.38787205494093
391,-0.14900127749387043,1.7997700916297574,-8.376336306716258
392,-0.1482503360917933,1.7980356194113452,-8.32993839073088
393,-0.168977059933576,1.7809167039925582,-8.334612975479432
394,-0.18009322544423448,1.7774105506335247,-8.35361814506794
395,-0.15904228804267423,1.7735794154417448,-8.315390171210035
396,-0.16783015084429018,1.8064072684718346,-8.405214453190412
397,-0.17852030845612024,1.799740616511979,-8.37668376998253
398,-0.17210706753427654,1.7895151237031077,-8.362952753185272
399,-0.1755864362265946,1.7681439992810493,-8.32874461924679
400,-0.14061173397694207,1.767364737900387,-8.3320351764131
401,-0.13571988574357247,1.8023831582442429,-8.392027677976088
402,-0.1543162854539395,1.796390491010968,-8.368958314513414
403,-0.16077921350608249,1.7566805895226494,-8.33726462489211
404,-0.1801755111875025,1.7989616510313113,-8.378501335876694
405,-0.16736015222915868,1.7763774761929763,-8.406374820139051
406,-0.17357978472497815,1.763042287788519,-8.369924229960445
407,-0.15970849421510824,1.780161217755603,-8.404503470262451
408,-0.16712084702385152,1.7872017577670845,-8.3658821152811
409,-0.14902938987254036,1.7854230396415798,-8.359034774431068
410,-0.1554442909958753,1.7832943483459491,-8.350695820829207
411,-0.15561388379609126,1.7424123264806928,-8.364319851073075
412,-0.15369849588546305,1.761446678809185,-8.39919068681826
413,-0.13441188686424682,1.7905673500834378,-8.397322157176868
414,-0.1668305152767057,1.7441081167773587,-8.398405255894994
415,-0.1748641152142225,1.8018511204042644,-8.36192245099065
416,-0.16635173320217267,1.7601866806390378,-8.339470106608415
417,-0.16233378442623939,1.7410854369982625,-8.336840240590485
418,-0.1526955881142054,1.804269170279058,-8.390056489904149
419,-0.1628072088432662,1.7945774988311838,-8.321530798145185
420,-0.16646388813000695,1.7508347142878078,-8.351412010438546
421,-0.1760118106176998,1.7556519814129834,-8.347101616915644
422,-0.16725948242924138,1.7856574213671523,-8.388772755412255
423,-0.15026904950976555,1.762930703422577,-8.335505849199617
424,-0.13883493491359544,1.7726617578612127,-8.37831411182867
425,-0.13172474985059204,1.7617858053517599,-8.410178115490558
426,-0.14614162568844752,1.753192678206343,-8.332963070565444
427,-0.1424513003197065,1.745729518796282,-8.352829465420566
428,-0.15292485447882295,1.7539580082282322,-8.396443906274303
429,-0.1387405953411654,1.770139491693829,-8.336795955904755
430,-0.14640990992463998,1.7859387515591483,-8.319999306959847
431,-0.1588563797945523,1.7873852600780462,-8.340031261928655
432,-0.1548117663690944,1.78646434747506,-8.397836612169266
433,-0.16869386156695143,1.757658478123252,-8.348987040351595
434,-0.16083789334990703,1.776840415839515,-8.414196567862396
435,-0.17343099727530353,1.7747704610761186,-8.360331749407797
436,-0.13902059750347454,1.7669859832654335,-8.38963935742232
437,-0.1359001756731095,1.7760325964065653,-8.376186747786676
438,-0.15208801197896327,1.7842325047900311,-8.402596995017417
439,-0.1528862407374633,1.756253191238321,-8.40442633404447
440,-0.1491183419081498,1.7675624594562136,-8.34758066227349
441,-0.1393056998826247,1.7696593295593663,-8.34403475345446
442,-0.1807501943193693,1.7655394588707924,-8.406492605754433
443,-0.1838183406675702,1.7967420687895712,-8.346827753321604
444,-0.14057495751672286,1.7893026992019496,-8.328294524344715
445,-0.18446202184780952,1.7694148532944016,-8.388805325024219
446,-0.17026430081700522,1.776369234275886,-8.354988425111452
447,-0.1657436272532457,1.7699981831857325,-8.325524789232519
448,-0.1405063308563226,1.7887833799577186,-8.353294136569293
449,-0.16767995211144737,1.7522281191024318,-8.401248705652504
450,-0.14891651799465272,1.7694892889097358,-8.34399544018
451,-0.16987506261240864,1.8078947465389557,-8.371928899067969
452,-0.14971126605656213,1.7816208841370451,-8.332209140765746
453,-0.16991885411743735,1.7512031419398828,-8.322603910779769
454,-0.16915256456146016,1.803713200360755,-8.320428660605177
455,-0.17464396595962145,1.7651100470567331,-8.37733547927875
456,-0.1503063427013306,1.773845663253976,-8.405272518137771
457,-0.16348428123810338,1.762259211400437,-8.331216789324726
458,-0.13160635369467896,1.745960099045852,-8.368865387484291
459,-0.1352660511088338,1.7628498482969233,-8.396892653942324
460,-0.14976440939329952,1.7616186434277719,-8.380513389141118
461,-0.18473961305811804,1.7949840882763448,-8.347456604041515
462,-0.17859112469284863,1.8018548490007236,-8.38010307028086
463,-0.14822509380064536,1.798416441765628,-8.378998697238384
464,-0.14571513493514815,1.771723856212644,-8.381680509238446
465,-0.14358583601203273,1.7956495415039013,-8.367932687573218
466,-0.18479229127895277,1.7441072312322976,-8.316536954172324
467,-0.1411008025596549,1.764228468278702,-8.363466806775154
