,GAME_CODE,PITCHER_KEY,THROW_SIDE_KEY,BAT_SIDE_KEY,INNING_KEY,BATTER_IN_INNING_KEY,PITCH_NUMBER,CURRENT_BALLS,CURRENT_STRIKES,PITCH_RESULT_KEY,EVENT_RESULT_KEY,PITCH_TYPE_KEY,RELEASE_SPEED,PLATE_SPEED,SPIN_RATE,SPIN_DIRECTION,SZ_TOP,SZ_BOTTOM,PLATE_X,PLATE_Z,B,S,O,BU,FB,GB,LD,PU,1BO,2BO,3BO,RELEASE_HEIGHT,RELEASE_SIDE,RELEASE_EXTENSION,HORIZONTAL_BREAK,INDUCED_VERTICAL_BREAK,VERTICAL_APPROACH_ANGLE,HORIZONTAL_APPROACH_ANGLE
10,2022040800195000064,A,R,R,1,3,3.0,1,1,FoulBall,,FB,96.5177993774414,88.5689010620117,1567.47998046875,209.026992797852,3.51259994506836,1.61590003967285,-0.110407002270222,2.83477997779846,0,1,0,0,0,0,0,0,0,0,1,5.93651008605957,-1.12637996673584,6.24955987930298,-9.12582969665527,16.6389007568359,-4.60739994049072,0.198151007294655
11,2022040800195000064,A,R,R,1,3,4.0,1,2,BallCalled,,SL,82.2802963256836,74.6427001953125,1841.67004394531,92.831298828125,3.51259994506836,1.61590003967285,-0.0880383029580116,4.17324018478394,1,0,0,0,0,0,0,0,0,0,1,5.70314979553223,-1.46489000320435,5.54605007171631,19.8579006195068,1.35006999969482,-5.64689016342163,3.43343997001648
12,2022040800195000064,A,R,R,1,3,5.0,2,2,StrikeSwinging,strikeout,SL,82.8797988891602,75.8240966796875,1859.59997558594,92.598503112793,3.51259994506836,1.61590003967285,1.1329300403595,1.93661999702454,0,1,1,0,0,0,0,0,0,0,1,5.68304014205933,-1.353639960289,5.43031978607178,20.07200050354,1.26823997497559,-7.91686010360718,4.62304019927979
13,2022040800195000064,A,R,L,1,4,1.0,0,0,StrikeCalled,,CB,78.431999206543,72.0018997192383,1960.16003417969,36.2299995422363,3.36680006980896,1.53970003128052,-0.0174864996224642,3.04426002502441,0,1,0,0,0,0,0,0,0,0,1,5.90604019165039,-1.02515995502472,5.72825002670288,11.1746997833252,-14.8732004165649,-8.98453044891357,2.18364000320435
14,2022040800195000064,A,R,L,1,4,2.0,0,1,StrikeCalled,,SL,83.0954971313477,76.3237991333008,1835.7900390625,88.4576034545898,3.36680006980896,1.53970003128052,-0.211927995085716,2.32278990745544,0,1,0,0,0,0,0,0,0,0,1,5.6186900138855,-1.56535005569458,5.40265989303589,19.7747001647949,-0.19208499789238,-7.51510000228882,3.37548995018005
15,2022040800195000064,A,R,L,1,4,3.0,0,2,FoulBall,,FB,97.3958969116211,89.1545028686523,2192.580078125,208.102005004883,3.36680006980896,1.53970003128052,0.0131810000166297,2.61744999885559,0,1,0,0,0,0,0,0,0,0,1,5.96079015731812,-1.09774994850159,6.15880012512207,-10.3319997787476,19.548900604248,-4.53975009918213,0.178204998373985
16,2022040800195000064,A,R,L,1,4,4.0,0,2,FoulBall,strikeout,CB,79.1544036865234,72.6854019165039,1801.2900390625,31.5841999053955,3.36680006980896,1.53970003128052,0.0496211014688015,1.34508001804352,0,1,1,0,0,0,0,0,0,0,1,5.82079982757568,-0.932492971420288,5.91751003265381,9.36631011962891,-14.8725004196167,-10.6377000808716,1.99010002613068
17,2022040800195000064,A,R,R,2,1,1.0,0,0,BallCalled,,SL,82.6594009399414,75.8386001586914,913.226013183594,109.291000366211,3.41540002822876,1.5650999546051,0.142278999090195,1.84201002120972,1,0,0,0,0,0,0,0,0,0,0,5.76821994781494,-1.50952005386353,5.67475986480713,13.1226997375488,4.92031002044678,-7.73457002639771,3.06111001968384
18,2022040800195000064,A,R,R,2,1,2.0,1,0,InPlay,field_out,SL,82.3963317871094,75.5624771118164,2410.57739257813,98.4405517578125,3.41540002822876,1.5650999546051,0.283250004053116,1.83247005939484,0,1,1,0,1,0,0,0,0,0,0,5.64077997207642,-1.70524001121521,5.39775991439819,14.6702404022217,3.51684999465942,-7.67200803756714,3.42873311042786
19,2022040800195000064,A,R,R,2,2,1.0,0,0,StrikeCalled,,CB,77.4039001464844,70.7325973510742,2044.78002929688,31.6243000030518,3.31820011138916,1.51429998874664,-0.665678024291992,3.11613011360168,0,1,0,0,0,0,0,0,0,0,0,5.9864501953125,-0.924462020397186,5.67904996871948,10.0663003921509,-15.9375,-9.26556968688965,1.27539002895355
20,2022040800195000064,A,R,R,2,2,2.0,0,1,BallCalled,,FB,96.3196029663086,87.3430023193359,2190.97998046875,206.852996826172,3.31820011138916,1.51429998874664,0.828115999698639,2.88945007324219,1,0,0,0,0,0,0,0,0,0,0,5.9779200553894,-1.13549995422363,6.17812013626099,-10.0022001266479,19.9794998168945,-4.32314014434814,1.12293994426727
21,2022040800195000064,A,R,R,2,2,3.0,1,1,BallCalled,,FB,96.2334976196289,86.9645004272461,2887.7099609375,210.84700012207,3.31820011138916,1.51429998874664,-1.03860998153687,1.86186003684998,1,0,0,0,0,0,0,0,0,0,0,5.95792007446289,-1.06643998622894,6.06975984573364,-12.7059001922607,21.5188007354736,-5.27461004257202,-1.2422399520874
22,2022040800195000064,A,R,R,2,2,4.0,2,1,BallCalled,,FB,95.8259963989258,86.5309982299805,2517.3798828125,208.059005737305,3.31820011138916,1.51429998874664,0.616191029548645,0.911188006401062,1,0,0,0,0,0,0,0,0,0,0,5.87420988082886,-0.978061974048615,6.26326990127563,-11.0524997711182,20.9750995635986,-6.28870010375977,0.61039000749588
23,2022040800195000064,A,R,R,2,2,5.0,3,1,InPlay,field_out,FB,96.0680999755859,87.3407974243164,2408.21997070313,203.356002807617,3.31820011138916,1.51429998874664,0.117008000612259,1.92770004272461,0,1,1,0,0,1,0,0,0,0,0,5.90962982177734,-1.08560001850128,6.33449983596802,-9.09519958496094,21.2756996154785,-5.15977001190186,0.393242001533508
24,2022040800195000064,A,R,L,2,3,1.0,0,0,BallCalled,,CB,78.6492004394531,72.5547027587891,1955.75,28.0678005218506,3.51259994506836,1.61590003967285,0.743043005466461,0.364228993654251,1,0,0,0,0,0,0,0,0,0,0,5.8870701789856,-0.816685020923615,5.91476011276245,8.81879043579102,-16.1742000579834,-11.9045000076294,2.55753993988037
25,2022040800195000064,A,R,L,2,3,2.0,1,0,BallCalled,,FB,95.9085998535156,87.3631973266602,2006.36999511719,201.930999755859,3.51259994506836,1.61590003967285,0.93128901720047,1.37238001823425,1,0,0,0,0,0,0,0,0,0,0,5.90501022338867,-1.13148999214172,6.4647102355957,-7.91841983795166,19.8719997406006,-5.89939022064209,1.44621002674103
26,2022040800195000064,A,R,L,2,3,3.0,2,0,StrikeCalled,,FB,95.2161026000977,86.7446975708008,2330.22998046875,201.488006591797,3.51259994506836,1.61590003967285,-0.390713006258011,1.60817003250122,0,1,0,0,0,0,0,0,0,0,0,5.97597980499268,-1.21280002593994,6.32628011703491,-8.33860015869141,21.3966007232666,-5.61031007766724,0.0578563995659351
27,2022040800195000064,A,R,L,2,3,4.0,2,1,BallCalled,,CB,78.9649963378906,72.6270980834961,1920.34997558594,21.0666999816895,3.51259994506836,1.61590003967285,0.801654994487762,0.767373025417328,1,0,0,0,0,0,0,0,0,0,0,5.87986993789673,-0.961251020431519,5.82665014266968,6.65674018859863,-16.8955001831055,-11.5265998840332,2.55789995193481
28,2022040800195000064,A,R,L,2,3,5.0,3,1,StrikeCalled,,FB,95.4141006469727,86.6032028198242,2323.23999023438,204.639999389648,3.51259994506836,1.61590003967285,-0.53584098815918,2.59401988983154,0,1,0,0,0,0,0,0,0,0,0,6.04026985168457,-1.06631004810333,6.11527013778687,-9.53034019470215,21.0088996887207,-4.65986013412476,-0.377568006515503
29,2022040800195000064,A,R,L,2,3,6.0,3,2,BallCalled,walk,SL,83.1792984008789,76.6488037109375,1384.86999511719,85.9737014770508,3.51259994506836,1.61590003967285,0.620270013809204,0.986980974674225,1,0,0,0,0,0,0,0,0,0,0,5.72949981689453,-1.48695003986359,5.63326978683472,16.826000213623,-0.863828003406525,-9.09916019439697,3.90811991691589
30,2022040800195000064,A,R,R,2,4,1.0,0,0,BallCalled,,SL,83.3932037353516,76.6218032836914,1664.10998535156,90.4028015136719,3.31820011138916,1.51429998874664,0.784483015537262,1.2503000497818,1,0,0,0,0,0,0,0,1,0,0,5.69140005111694,-1.44910001754761,5.75300979614258,18.6982002258301,0.449263006448746,-8.65511989593506,4.2395601272583
31,2022040800195000064,A,R,R,2,4,2.0,1,0,StrikeSwinging,,SL,83.3836975097656,76.0539016723633,1831.31005859375,90.7481994628906,3.31820011138916,1.51429998874664,0.620597004890442,2.2069399356842,0,1,0,0,0,0,0,0,1,0,0,5.73965978622437,-1.40364003181458,5.78056001663208,19.5372009277344,0.589927971363068,-7.7224497795105,4.11003017425537
32,2022040800195000064,A,R,R,2,4,3.0,1,1,StrikeSwinging,,SL,83.6157989501953,77.0307006835938,1643.9599609375,90.0178985595703,3.31820011138916,1.51429998874664,0.994162976741791,2.0181200504303,0,1,0,0,0,0,0,0,1,0,0,5.64508008956909,-1.48593997955322,5.75473022460938,18.5478000640869,0.307619005441666,-7.75629997253418,4.48040008544922
33,2022040800195000064,A,R,R,2,4,4.0,1,2,InPlay,field_out,SL,83.214599609375,76.1688995361328,1653.81994628906,94.7788009643555,3.31820011138916,1.51429998874664,0.565478980541229,2.21444010734558,0,1,1,0,1,0,0,0,1,0,0,5.66176986694336,-1.45749998092651,5.69391012191772,18.7553997039795,1.89696002006531,-7.49002981185913,4.01714992523193
34,2022040800195000064,A,R,L,3,1,1.0,0,0,StrikeCalled,,FB,94.2917022705078,86.6138000488281,2195.69995117188,211.817993164063,3.26959991455078,1.48889994621277,0.505618989467621,2.98603010177612,0,1,0,0,0,0,0,0,0,0,0,6.01582002639771,-1.18343997001648,6.36704015731812,-11.6729001998901,19.0081996917725,-4.42669010162354,0.676952004432678
35,2022040800195000064,A,R,L,3,1,2.0,0,1,BallCalled,,FB,94.8023986816406,86.883903503418,2577.44995117188,213.167999267578,3.26959991455078,1.48889994621277,0.232100993394852,3.18494009971619,1,0,0,0,0,0,0,0,0,0,0,5.99258995056152,-1.15857005119324,6.31807994842529,-12.8992004394531,19.9356994628906,-4.07158994674683,0.229304000735283
36,2022040800195000064,A,R,L,3,1,3.0,1,1,StrikeCalled,,FB,94.6048965454102,86.9290008544922,2109.06005859375,208.789993286133,3.26959991455078,1.48889994621277,0.659503996372223,1.77667999267578,0,1,0,0,0,0,0,0,0,0,0,5.9583101272583,-1.14832997322083,6.29122018814087,-10.5183000564575,19.3423004150391,-5.62018013000488,0.916163980960846
37,2022040800195000064,A,R,L,3,1,4.0,1,2,BallCalled,,FB,95.4688034057617,87.2748031616211,2099.84008789063,206.475006103516,3.26959991455078,1.48889994621277,0.557126998901367,4.25229978561401,1,0,0,0,0,0,0,0,0,0,0,5.97962999343872,-0.930137991905212,6.05066013336182,-9.74767017364502,19.7812995910645,-2.89913988113403,0.643361985683441
38,2022040800195000064,A,R,L,3,1,5.0,2,2,FoulBall,,FB,95.3498992919922,87.3423004150391,2553.5400390625,214.917999267578,3.26959991455078,1.48889994621277,-0.421894997358322,2.41214990615845,0,1,0,0,0,0,0,0,0,0,0,5.89416980743408,-1.18403995037079,6.02508020401001,-13.5431003570557,19.6177997589111,-4.8067798614502,-0.514819025993347
39,2022040800195000064,A,R,L,3,1,6.0,2,2,InPlay,field_out,SL,81.9473037719727,74.7797012329102,898.689025878906,90.8171997070313,3.26959991455078,1.48889994621277,-0.469249993562698,3.60203003883362,0,1,1,0,1,0,0,0,0,0,0,5.59884023666382,-1.5524400472641,5.64049005508423,13.0050001144409,0.527141988277435,-6.2053599357605,2.44123005867004
40,2022040800195000064,A,R,L,3,2,1.0,0,0,StrikeCalled,,CB,79.5130004882813,72.8702011108398,1692.82995605469,35.6754989624023,3.26959991455078,1.48889994621277,-0.137048006057739,2.5074200630188,0,1,0,0,0,0,0,0,0,0,0,5.91933012008667,-0.956327021121979,5.75880002975464,10.15149974823,-13.7705001831055,-9.35988998413086,1.88498997688293
41,2022040800195000064,A,R,L,3,2,2.0,0,1,FoulBall,,CH,85.3271026611328,77.9970016479492,849.151000976563,223.643005371094,3.26959991455078,1.48889994621277,-1.21870005130768,2.48588991165161,0,1,0,0,0,0,0,0,0,0,0,5.51824998855591,-1.65425002574921,6.53934001922607,-10.0506000518799,10.7833995819092,-5.94006013870239,-0.530191004276276
42,2022040800195000064,A,R,L,3,2,3.0,0,2,StrikeSwinging,strikeout,FB,97.4729995727539,88.4311981201172,1768.42004394531,218.462005615234,3.26959991455078,1.48889994621277,-0.119039997458458,3.89587998390198,0,1,1,0,0,0,0,0,0,0,0,5.94841003417969,-1.18262994289398,6.25096988677979,-12.3025999069214,15.6984996795654,-3.55366992950439,-0.0762998014688492
43,2022040800195000064,A,R,L,3,3,1.0,0,0,InPlay,single,FB,96.0157012939453,86.7461013793945,2078.55004882813,216.621994018555,3.46399998664856,1.59049999713898,0.123412996530533,2.14531993865967,0,1,0,0,0,1,0,0,0,0,0,5.86159992218018,-1.14213001728058,6.19635009765625,-12.8933000564575,17.5842990875244,-5.27215003967285,0.0735955983400345
44,2022040800195000064,A,R,R,3,4,1.0,0,0,BallCalled,,SL,80.3713989257813,73.1958999633789,1547.23999023438,91.4346008300781,3.51259994506836,1.61590003967285,-1.57352995872498,4.3367600440979,1,0,0,0,0,0,0,0,1,0,0,5.70876979827881,-1.52128994464874,5.61217021942139,18.2777004241943,0.822120010852814,-5.68501996994019,1.74440002441406
45,2022040800195000064,A,R,R,3,4,2.0,1,0,FoulBall,,SL,81.7166976928711,74.5361022949219,1447.16003417969,96.3503036499023,3.51259994506836,1.61590003967285,0.197705999016762,2.86769008636475,0,1,0,0,0,0,0,0,1,0,0,5.62680006027222,-1.49951994419098,5.70776987075806,17.5949993133545,2.30562996864319,-6.88205003738403,3.5586199760437
46,2022040800195000064,A,R,R,3,4,3.0,1,1,StrikeCalled,,SL,83.6990966796875,76.5128021240234,1602.33996582031,96.8995971679688,3.51259994506836,1.61590003967285,-0.52633798122406,2.22476005554199,0,1,0,0,0,0,0,0,1,0,0,5.59816980361938,-1.70229005813599,5.53892993927002,18.494800567627,2.57765007019043,-7.30094003677368,3.07685995101929
47,2022040800195000064,A,R,R,3,4,4.0,1,2,FoulBall,,FB,96.1751022338867,87.52490234375,2103.169921875,208.436004638672,3.51259994506836,1.61590003967285,-1.20735001564026,3.48212003707886,0,1,0,0,0,0,0,0,1,0,0,5.98931980133057,-1.07390999794006,6.05742979049683,-10.382399559021,19.3939990997314,-3.75219988822937,-1.17412996292114
48,2022040800195000064,A,R,R,3,4,5.0,1,2,BallCalled,stolen_base_2b,SL,83.9290008544922,77.1540985107422,1736.85998535156,98.4359970092773,3.51259994506836,1.61590003967285,2.77434992790222,1.78603005409241,1,0,0,0,0,0,0,0,1,0,0,5.52209997177124,-1.45472002029419,5.51689004898071,19.3931007385254,3.19928002357483,-7.60137987136841,6.40739011764526
49,2022040800195000064,A,R,R,3,4,6.0,2,2,FoulBall,,CB,78.6940002441406,72.3452987670898,1743.59997558594,32.3813018798828,3.51259994506836,1.61590003967285,0.175584003329277,1.79314005374908,0,1,0,0,0,0,0,0,0,1,0,5.8446798324585,-0.915081977844238,5.83828020095825,9.47008037567139,-14.5661001205444,-10.1900997161865,2.11156988143921
50,2022040800195000064,A,R,R,3,4,7.0,2,2,FoulBall,,FB,95.7193984985352,86.8219985961914,2448.5400390625,212.880004882813,3.51259994506836,1.61590003967285,-0.602572977542877,1.80651998519897,0,1,0,0,0,0,0,0,0,1,0,5.8598198890686,-1.02268004417419,6.20950984954834,-12.5876998901367,19.7021999359131,-5.42623996734619,-0.805168986320496
51,2022040800195000064,A,R,R,3,4,8.0,2,2,StrikeSwinging,strikeout,CB,79.5022964477539,73.614501953125,1333.67004394531,31.3246002197266,3.51259994506836,1.61590003967285,0.531764984130859,0.902644991874695,0,1,1,0,0,0,0,0,0,1,0,5.87508010864258,-0.837683975696564,5.90716981887817,7.89221000671387,-12.6373996734619,-10.8304004669189,2.25429010391235
52,2022040800195000064,A,R,L,4,1,1.0,0,0,BallCalled,,CB,77.5288009643555,71.717903137207,1469.16003417969,47.7228012084961,3.36680006980896,1.53970003128052,0.212372004985809,1.7230099439621,1,0,0,0,0,0,0,0,0,0,0,5.87355995178223,-1.03714001178741,5.78921985626221,12.230899810791,-10.7658004760742,-9.99561023712158,2.54551005363464
53,2022040800195000064,A,R,L,4,1,2.0,1,0,InPlay,single,CB,77.2331008911133,71.2745971679688,1645.56005859375,40.5116996765137,3.36680006980896,1.53970003128052,-0.127361997961998,2.69882011413574,0,1,0,0,1,0,0,0,0,0,0,5.88565015792847,-0.963633000850677,5.93278980255127,11.2665996551514,-12.835599899292,-9.21895980834961,2.01187992095947
54,2022040800195000064,A,R,R,4,2,1.0,0,0,BallCalled,,FB,92.8386001586914,84.9458999633789,2087.98999023438,213.371994018555,3.41540002822876,1.5650999546051,-2.00872993469238,4.84632015228271,1,0,0,0,0,0,0,0,1,0,0,6.03327989578247,-1.02289998531342,6.45644998550415,-11.9799995422363,18.3855991363525,-2.59404993057251,-2.26216006278992
55,2022040800195000064,A,R,R,4,2,2.0,1,0,StrikeCalled,,FB,94.8404006958008,87.2369995117188,1875.32995605469,212.235000610352,3.41540002822876,1.5650999546051,-0.749962985515594,2.33291006088257,0,1,0,0,0,0,0,0,1,0,0,5.90164995193481,-1.13248002529144,6.38292980194092,-10.9764995574951,17.5984001159668,-5.10897016525269,-0.670760989189148
56,2022040800195000064,A,R,R,4,2,3.0,1,1,StrikeCalled,,FB,94.2661972045898,85.9904022216797,2282.48999023438,217.225997924805,3.41540002822876,1.5650999546051,0.0703151971101761,1.97251999378204,0,1,0,0,0,0,0,0,1,0,0,5.93664979934692,-1.16867995262146,6.36999988555908,-13.6191997528076,18.1413993835449,-5.55383014678955,-0.0158111993223429
57,2022040800195000064,A,R,R,4,2,4.0,1,2,StrikeCalled,strikeout,FB,96.1757965087891,87.5689010620117,2260.25,212.921997070313,3.41540002822876,1.5650999546051,0.306511998176575,3.10140991210938,0,1,1,0,0,0,0,0,1,0,0,5.92533016204834,-1.09101998806,6.24561023712158,-12.1190996170044,18.929500579834,-4.13139009475708,0.305938988924026
58,2022040800195000064,A,R,R,4,3,1.0,0,0,BallCalled,,CB,78.8865966796875,72.8330993652344,2304.419921875,44.2708015441895,3.31820011138916,1.51429998874664,0.29569599032402,0.262795001268387,1,0,0,0,0,0,0,0,1,0,0,5.84396982192993,-0.899830996990204,5.84002017974854,14.3562002182007,-14.3694000244141,-11.7503995895386,2.71018004417419
59,2022040800195000064,A,R,R,4,3,2.0,1,0,BallCalled,,FB,96.0576019287109,86.5502014160156,2634.2900390625,199.156997680664,3.31820011138916,1.51429998874664,-0.447802007198334,4.03954982757568,1,0,0,0,0,0,0,0,1,0,0,5.92268991470337,-1.09808003902435,6.23172998428345,-7.83482980728149,22.781099319458,-2.77400994300842,-0.0828898027539253
60,2022040800195000064,A,R,R,4,3,3.0,2,0,BallCalled,,FB,94.8134002685547,85.8191986083984,2285.90991210938,200.835998535156,3.31820011138916,1.51429998874664,-0.850732982158661,3.065190076828,1,0,0,0,0,0,0,0,1,0,0,5.80003976821899,-1.00995004177094,6.26520013809204,-8.07217979431152,21.4377994537354,-3.89250993728638,-0.636156022548676
61,2022040800195000064,A,R,R,4,3,4.0,3,0,StrikeCalled,,FB,94.4537963867188,85.5683975219727,2736.169921875,202.957000732422,3.31820011138916,1.51429998874664,-0.611523985862732,1.77455997467041,0,1,0,0,0,0,0,0,1,0,0,5.82432985305786,-1.01906001567841,6.15847015380859,-9.55327987670898,22.7936992645264,-5.2003698348999,-0.515735983848572
62,2022040800195000064,A,R,R,4,3,5.0,3,1,BallCalled,walk,FB,94.7701034545898,86.0530014038086,2158.30004882813,196.143997192383,3.31820011138916,1.51429998874664,0.426744014024735,0.868835985660553,1,0,0,0,0,0,0,0,1,0,0,5.77365016937256,-1.14347994327545,6.40331983566284,-6.15298986434937,21.4773006439209,-6.22427988052368,1.08448004722595
63,2022040800195000064,A,R,L,4,4,1.0,0,0,StrikeCalled,,CB,77.6782989501953,70.7898025512695,2176.36010742188,31.4179992675781,3.51259994506836,1.61590003967285,-0.130244001746178,2.90756988525391,0,1,0,0,0,0,0,0,1,1,0,5.87243986129761,-0.839160025119781,5.80340003967285,10.2307996749878,-16.338399887085,-9.40589046478271,1.78125
64,2022040800195000064,A,R,L,4,4,2.0,0,1,FoulBall,,CB,77.4101028442383,70.3687973022461,2069.75,27.2268009185791,3.51259994506836,1.61590003967285,0.546953022480011,1.79802000522614,0,1,0,0,0,0,0,0,1,1,0,5.8477201461792,-0.826138973236084,5.75783014297485,8.74437046051025,-16.5531005859375,-10.6572999954224,2.35045003890991
65,2022040800195000064,A,R,L,4,4,3.0,0,2,InPlay,grounded_into_double_play,CB,76.0777969360352,69.4517974853516,2646.7099609375,14.5052003860474,3.51259994506836,1.61590003967285,-0.525878012180328,2.70841002464294,0,1,2,0,0,1,0,0,1,1,0,5.78422021865845,-0.898859977722168,5.76416015625,5.34412002563477,-20.2220001220703,-10.0913000106812,0.932695984840393
66,2022040800195000064,A,R,R,5,1,1.0,0,0,StrikeCalled,,SL,80.8792037963867,73.5647964477539,1478.36999511719,90.8628997802734,3.31820011138916,1.51429998874664,-0.244369998574257,2.05546998977661,0,1,0,0,0,0,0,0,0,0,0,5.62329006195068,-1.51809000968933,5.7837700843811,17.6797008514404,0.633219003677368,-8.02377033233643,3.12715005874634
67,2022040800195000064,A,R,R,5,1,2.0,0,1,BallCalled,,SL,83.2456970214844,75.9602966308594,1558.0,89.8361968994141,3.31820011138916,1.51429998874664,2.01446008682251,1.60286998748779,1,0,0,0,0,0,0,0,0,0,0,5.62411022186279,-1.38522005081177,5.54146003723145,18.1700000762939,0.304812997579575,-8.30025005340576,5.42518997192383
68,2022040800195000064,A,R,R,5,1,3.0,1,1,StrikeSwinging,,SL,80.9272994995117,73.9782028198242,1718.90002441406,89.9878005981445,3.31820011138916,1.51429998874664,1.27653002738953,2.32038998603821,0,1,0,0,0,0,0,0,0,0,0,5.57867002487183,-1.39864003658295,5.57787990570068,19.2924003601074,0.360511988401413,-7.69015979766846,4.76089000701904
69,2022040800195000064,A,R,R,5,1,4.0,1,2,InPlay,field_out,FB,93.8049011230469,84.9579010009766,2521.05004882813,213.934005737305,3.31820011138916,1.51429998874664,-0.77608597278595,3.48311996459961,0,1,1,0,0,1,0,0,0,0,0,5.98266983032227,-1.01262998580933,6.39084005355835,-13.1270999908447,19.735200881958,-3.86697006225586,-1.06055998802185
70,2022040800195000064,A,R,L,5,2,1.0,0,0,FoulBall,,FB,94.3915023803711,85.9209976196289,2071.47998046875,205.044006347656,3.26959991455078,1.48889994621277,0.308048993349075,2.23425006866455,0,1,0,0,0,0,0,0,0,0,0,5.89968013763428,-1.07959997653961,6.5700798034668,-9.13342952728271,19.7516002655029,-5.06735992431641,0.594296991825104
71,2022040800195000064,A,R,L,5,2,2.0,0,1,BallCalled,,FB,94.338996887207,85.8822021484375,1491.30004882813,199.865997314453,3.26959991455078,1.48889994621277,0.468513011932373,4.15043020248413,1,0,0,0,0,0,0,0,0,0,0,5.88197994232178,-1.02534997463226,6.56101989746094,-6.30006980895996,17.6296005249023,-3.17775011062622,0.998089015483856
