,INDUCED_VERTICAL_BREAK_PRED
163,-0.9645899064163537
164,-1.822996377204996
165,9.190989320539176
166,2.246544169039275
167,1.7682064622154527
168,11.562365013532787
169,-8.383334633637638
170,11.380494764875667
171,18.004561858678393
172,0.7497426848893358
173,-2.528711688234205
174,16.213177850209384
175,8.921817187537389
176,8.853982077774926
177,2.3267933056069694
178,-3.2632661603795903
179,2.820988586218567
180,16.513061484197056
181,-4.719588065309642
182,15.79192537986776
183,12.675226921343452
184,3.4313720412091016
185,11.809624017789302
186,12.95318320720806
187,5.667632846403958
188,12.07058777549174
189,-10.465135706085615
190,8.444806351808804
191,4.46621537753976
192,13.06404230158236
193,14.183763988194697
194,14.024233252286233
195,3.544927086472705
196,5.9089936233846565
197,5.22466660275407
198,-2.4677523165245745
199,9.8524283521125
200,-6.756813065418161
201,17.26388116189697
202,15.5817559335254
203,2.725282979342725
204,3.2576349985865996
205,10.018180801155633
206,1.5622292567514542
207,2.6361555599841227
208,-2.1319400062303515
209,4.927042855355923
210,3.0241819177239915
211,8.592358282089162
212,9.562377445710002
213,3.1376582742549655
214,8.351466812083869
215,13.641620374826065
216,16.003168979771367
217,-0.8248649779772279
218,2.057354201438123
219,1.4218988385895717
220,1.2046519954112132
221,4.287977316401313
222,14.906519966595427
223,6.271699136339093
224,1.8032519143394117
225,1.7548651888753755
226,16.757433054178097
227,-9.239133975357731
228,-1.091398897619868
229,2.9730374315848227
230,0.25299370342672667
231,-5.283173032226035
232,1.2270805522613966
233,1.4031123684302118
234,4.732854117033202
235,9.832080064426362
236,5.77442794408322
237,-12.216240896545912
238,7.726211827574311
239,4.198347803298228
240,11.837233877376384
241,16.29108752211609
242,7.346760242618282
243,6.912162818702518
244,13.015290274082274
245,12.002952345632103
246,0.14263371234458244
247,-1.3184888367752858
248,12.902723249292809
249,16.70452061781362
250,8.526901481702424
251,4.3429789472324245
252,14.57717776666594
253,4.894778125959331
254,8.406542778148992
255,3.3157198481671335
256,-1.6629090539278621
257,4.025103639548407
258,16.188431488001118
259,8.130589866596473
260,1.0114857419161485
261,16.81448353812808
262,8.712512522649329
263,12.326904454137122
264,-9.503108242008054
265,5.785367665996384
266,15.70653690208424
267,-10.688349515020043
268,13.887427497004524
269,20.63002767635337
270,3.914686285529303
271,1.3436520338718445
272,17.047313988768938
273,11.442876487440863
274,-3.663242710569765
275,14.439938711793943
276,11.046003623706065
277,12.092135848549553
278,7.314768809317098
279,11.446079764488957
280,16.267199428743577
281,14.500014091013526
282,10.59699968225094
283,5.927558541778561
284,1.3697113939683803
285,14.83461057071075
286,4.202498165797089
287,12.864771601731846
288,17.00959920714836
289,9.331149425410795
290,6.040169571118234
291,5.146996701334668
292,15.466567216886776
293,1.6716902614961455
294,14.768462200810951
295,9.9519089994521
296,14.153473923167272
297,2.941108727242849
298,1.6962705179327937
299,-9.23925523547588
300,11.163461617459584
301,-1.4602627531083137
302,10.462150125700143
303,-5.046036636299165
304,4.49131177101968
305,11.060272792763199
306,15.520194088518549
307,13.226652390714701
308,4.46882136465803
309,-8.81359793885936
310,1.9666889104874734
311,3.829397026872253
312,13.801650742957447
313,18.158532286854694
314,7.677558366147096
315,18.285813627349874
316,4.550032555807105
317,18.3679834852029
318,12.007448708345802
319,16.882040868707627
320,-0.13740973162332804
321,-1.4413594504187426
322,8.51378890703637
323,13.506394488039295
324,11.823470554696607
325,3.3393784079085567
326,-1.385697752059281
327,2.8174984567621673
328,3.613663004784194
329,18.674609593036454
330,3.24188669202071
331,9.876752670359716
332,-0.941325347544943
333,13.923188067600716
334,14.276776568570352
335,15.938350488016185
336,8.355218574129449
337,-16.428420353776556
338,18.648349789107343
339,15.266465658497705
340,17.061310680321522
341,12.075697855008533
342,5.190481746544017
343,10.43267669159152
344,6.194078582685676
345,6.256503207936282
346,7.761648057039662
347,7.372412972476345
348,5.213013272420211
349,15.113500251096461
350,3.461705138472964
351,12.136303425706032
352,16.3947585783523
353,10.449554059022628
354,9.08675883884461
355,-15.06179489003486
356,13.875987023306637
357,-1.8642430616173442
358,0.7138033167015561
359,9.007107358854203
360,10.836015284188328
361,-1.4167906084943986
362,11.874099418280032
363,-5.2947457865368825
364,12.645286794274362
365,10.485235882402884
366,9.823032261403725
367,0.6935914642560927
368,19.17808849738531
369,2.396064587386509
370,5.085256871522962
371,9.374741290226467
372,5.038278066939041
373,12.770259390545888
374,3.2227149739217573
375,13.869889800092865
376,14.02266209410493
377,13.266569149303225
378,1.494237355116411
379,19.801179618589245
380,14.928231250219374
381,0.913545107744663
382,17.228331081638
383,2.132566318227463
384,8.08020787736784
385,4.134487329831434
386,7.777929400267468
387,9.743955377324475
388,5.686587098519945
389,-0.5713586040919303
390,6.4997007761646195
391,8.83740742459931
392,14.033829428106067
393,-6.010415990727598
394,-2.080402605295756
395,-2.0311272376675085
396,8.263437400349062
397,14.406759742418746
398,1.707444037061074
399,13.63765701599475
400,1.435047203148863
401,5.232781967264674
402,-1.5262719340351403
403,15.259969422760504
404,17.447892743428728
405,-4.367049286302029
406,0.12347362853923372
407,-4.490522725403567
408,14.514472039142454
409,11.657754147866802
410,15.52006879466384
411,1.8390224302005578
412,10.440801911144586
413,0.513099732872103
414,14.894503197181617
415,14.713948793926996
416,9.1185711364807
417,-0.08084465182725786
418,9.253705169089853
419,7.195389347928484
420,18.17000553314638
421,8.746601340335179
422,2.3084002268739576
423,9.35311918235219
424,3.0501943655250088
425,5.9799605911639455
426,12.335000013206173
427,14.776895365200888
428,8.87745762841245
429,5.058881519407857
430,10.077142394735509
431,2.329439427628765
432,4.567733039863553
433,15.202072635443736
434,7.335953560213215
435,13.474624505933633
436,15.09688370272049
437,16.066988392585152
438,4.0484767471964425
439,12.245338980155967
440,3.7310840820721403
441,2.191622443371945
442,9.808313459936203
443,-5.2256404321934316
444,1.5471733336199716
445,14.096435211748307
446,9.562018885693249
447,2.8836006937715783
448,8.244544343857275
449,5.130228561513418
450,6.121487202502948
451,11.507493657879415
452,16.447091952200694
453,-5.208464056549005
454,8.525569400779284
455,5.921010368294727
456,13.645772120273623
457,3.275452081085879
458,0.298350923138595
459,14.758282774710946
460,13.794868872049108
461,13.478653876680882
462,6.529348468989658
463,5.367193016529587
464,12.058868290232583
465,16.71724112487935
466,-16.335133125116492
467,16.581857630891555
468,8.524222143782758
469,5.537561751164317
470,2.715414895702205
471,-3.2266300803259256
472,5.407366900056141
473,4.106546145339966
474,14.95376343682793
475,7.675801037581044
476,-0.0903911828308237
477,12.113367938965485
478,13.982913726696403
479,-6.808005391641622
480,19.675153930813064
481,15.241146216393146
482,15.27055759941869
483,8.860281829956078
484,13.612814413042862
485,-5.4510929777818085
486,10.04808212023619
487,7.6465922752010504
488,19.854732112355926
489,7.318386498613373
490,7.317623950985872
491,4.03286292451867
492,0.8412472396658695
493,-9.946568982610966
494,3.5915104491314622
495,14.577178913432023
496,-5.622773041563386
497,13.436055367215578
498,12.033718763506254
499,5.897774395246184
500,12.071467132996496
501,12.216707759653369
502,6.1400761540310285
503,15.430678268327068
504,16.27059220186941
505,15.393399379218616
506,-7.226341101388719
507,9.205275761782064
508,7.397318227091239
509,0.5293092869536
510,5.4236277799481325
511,13.572442718887089
512,1.1500283823555275
513,14.360760989501902
514,14.542820866607059
515,14.57534804896096
516,9.125120448168751
517,6.003363855202249
518,0.6175552939814439
519,14.389911433345825
520,-0.4648610017171908
521,3.811362953795848
522,8.375963449090742
523,1.656984489791924
524,4.250538125500187
525,7.315118574812565
526,13.675474997363754
527,14.756556480115414
528,8.65837138148802
529,3.1851899040841563
530,8.61511868490806
531,16.76014170215263
532,14.890654931172058
533,13.02424964663953
534,10.489346209125486
535,16.918747051011703
536,6.125469039767808
537,8.93914724861776
538,4.605800242158669
539,15.224624543961575
540,11.432105821121922
541,-2.480555355073548
542,15.167666997024451
543,14.20609961040934
544,7.307211000399143
545,9.816845392796873
546,15.720193380909178
547,-13.364646941423928
548,13.912416248971233
549,4.569347000334446
550,17.300448835412716
551,14.93074835601813
552,16.7424447926053
553,12.847748516273406
554,3.894616125774548
555,2.894614633750826
556,6.13312420048951
557,15.733415764717755
558,2.893392899791177
559,13.208331101377706
560,6.356702844215792
561,3.758651344527774
562,9.24410955611965
563,7.659695763830522
564,15.91482291773763
565,7.211158497586835
566,15.245433606294458
567,1.0370221575501217
568,15.561131255133487
569,12.16431578310474
570,9.786189112149396
571,0.09099657972185504
572,14.112602395952747
573,14.512170145010078
574,13.74572411067734
575,-7.30890391981346
576,12.811284604444422
577,13.197963009497565
578,7.20821135571949
579,3.5577685101785645
580,4.817804778153453
581,-3.851494220300692
582,14.553822560321574
583,11.646537524753999
584,11.781626987733691
585,7.105736258141706
586,4.529944312510712
587,13.134695188876742
588,0.9294344740743199
589,4.838506719738996
590,15.307677453626727
591,13.241725603841187
592,15.378337157311668
593,9.411158981446222
594,-9.908773809959694
595,17.736739526464994
596,1.105174882592852
597,-1.01171384828098
598,0.40682873679626397
599,0.03238542711161152
600,15.38138581335639
601,11.237359330305242
602,12.023687502142103
603,12.608450993771623
604,6.065030068449904
605,-0.44434488796109584
606,15.944804993403377
607,12.866759319057225
608,1.9621098890519022
609,4.866342301757793
610,11.029250759102498
611,9.601392640971609
612,7.617696806375821
613,10.877314416079539
614,1.9351437163431466
615,0.2831307027166048
616,-5.540064428891572
617,16.668929473305838
618,-1.87981491840838
619,12.124467378827015
620,7.70633095556025
621,11.493527912167956
622,-0.1960576206638649
623,4.94686472830635
624,-13.24903846208931
625,-0.8078925650704285
626,11.430843722902525
627,14.716905738599998
628,14.300103175984821
629,17.71838340589079
630,11.944845002993794
631,7.076607527875913
632,14.36230081343254
633,7.831881504081032
634,8.657859741609897
635,13.53393362467273
636,20.486503104439887
637,11.651360860956856
638,10.369588122129855
639,12.640905295681467
640,3.239207329807712
641,17.17712169486685
642,5.815764434667416
643,11.573518427846803
644,14.318852579570045
645,14.06308927614302
646,12.636755473231476
647,9.00061123464314
648,10.67445198900511
649,12.62780645714399
650,-1.9005426984816456
651,3.8275592867101245
652,13.403334631081554
653,3.6026181067250542
654,2.5534162098427426
655,8.074195519822302
656,3.3829934573513487
657,20.292897514735454
658,13.052546337413293
659,2.252005661709811
660,10.572201650960961
661,11.486166470794412
662,5.538584340574091
663,4.649288734492724
664,11.859753070542505
665,4.267230843935518
666,-10.617571015380179
667,2.496359291641191
668,9.770336273213879
669,19.64868356089748
670,5.584140599004679
671,1.1693583646943786
672,14.127676133303094
673,14.962109623640533
674,8.914724968401032
675,12.634034994262501
676,12.305839417464204
677,5.810970918695338
678,1.0565826526136455
679,15.057657759682618
680,-4.131904137501337
681,5.710788358130122
682,4.574365971823281
683,16.110315648900944
684,7.511193978953299
685,10.034978224067336
686,14.057268816358075
687,15.285867349666063
688,12.040014172304643
689,9.868045617562434
690,4.456634116530606
691,3.803637011959318
692,-5.913557005591969
693,5.964769285877811
694,2.5230710058374104
695,1.0457585923107686
696,0.6813192214416972
697,4.122823285179679
698,16.761388259129042
699,14.981397113676397
700,-4.522940480726078
701,5.526466205200734
702,12.826985049809993
703,11.135069625748361
704,-2.2521210255196777
705,9.818263162495295
706,2.339884151281999
707,10.520438244184675
708,10.92943579979137
709,18.920046920098294
710,14.25233912198964
711,12.579276244872217
712,6.420343455428402
713,4.698022021629562
714,18.282202451117996
715,15.217991946535227
716,15.190344584634875
717,6.6115862628009445
718,12.512898892464028
719,1.8179489022868296
720,-8.136681411877639
721,15.11973893653072
722,0.4148705262569852
723,2.9170352950874383
724,1.3622558763067731
725,15.318027625402681
726,10.846098457131003
727,5.042598608217597
728,7.357160043179364
729,1.5100306931187815
730,14.985281341548177
731,11.732529739125289
732,16.919735643291723
733,6.487213336944418
734,14.30195600449646
735,10.265888838101619
736,10.836717390731435
737,-1.6651753342193452
738,10.8795752398156
739,13.00004716667181
740,5.312641176675007
741,14.030137940667295
742,2.933065352419252
743,6.225034936747649
744,2.2318195586217175
745,4.576112851562582
746,18.268620837850598
747,15.540557089692541
748,7.2414809007867476
749,-12.321434201238588
750,-1.2029876698751583
751,1.441965269073342
752,14.69825366697163
753,2.558438504993946
754,7.820414690216275
755,3.016343667497088
756,2.233275152660485
757,7.057292294210466
758,8.365367337564981
759,11.344383843843422
760,6.2903529428065585
761,12.219852363789428
762,17.679386010387777
763,2.4495699458890385
764,7.992505497216245
765,-9.011608532231634
766,15.014599520155503
767,-4.49955379067563
768,-14.672386817827846
769,-6.8379668271972065
770,14.222543566774974
771,8.920972285276413
772,-1.5198458414068021
773,8.891645705282453
774,10.030861953717165
775,-1.0864807849444524
776,14.530742931758283
777,10.268530335565728
778,-0.09553884253606348
779,16.370330449104078
780,4.399720756960746
781,7.293801155352288
782,16.295375794846272
783,-2.772684745821662
784,-8.488459275116156
785,11.800481384965362
786,-1.1359371148747197
787,10.40545535729742
788,16.945581510324313
789,12.975670122086367
790,3.4221431474605417
791,1.4378571194933993
792,14.220746882801496
793,2.2185876323272344
794,1.0596376317255203
795,11.851021094649266
796,12.627958151246268
797,12.334085389138673
798,-3.6146785672239137
799,6.565302025375585
800,13.56756866483191
801,-0.3284791434018892
802,7.256424717558627
803,1.7956444391430955
804,11.264551085036679
805,12.169098590433393
806,19.019993748162523
807,1.0845209637113102
808,12.005875670653646
809,12.234451392317801
810,14.079411263002969
811,10.409469422052567
812,7.850480921401112
813,5.901695676242974
814,16.344152200605144
815,13.87658737300151
816,9.473825005280567
817,0.8072670332453349
818,17.27529299448009
819,13.97087506959552
820,2.7142439812049117
821,12.63713651627376
822,11.141305590143476
823,5.8244769544746315
824,3.834505689454601
825,14.596941815836391
826,3.2160537340399777
827,13.663892308348371
828,-3.287946650158311
829,10.17528755887804
830,-13.442614005436695
831,18.76972701222322
832,9.619137641808177
833,7.9672277156480895
834,15.740607224161348
835,-2.092046924753996
836,12.023314497088268
837,-5.9296805698805315
838,15.2969486446298
839,-9.720672969108207
840,1.0958510731732245
841,6.662883311142632
842,2.454237290950191
843,2.890263076636657
844,21.37785392241127
845,15.485677862646247
846,2.5115799305317577
847,18.402979180765772
848,9.603834733411189
849,9.130993276984519
850,-0.6166150479057606
851,0.3530796508253804
852,2.7328453794435967
853,-3.612736466494347
854,5.060539204908618
855,-7.410324001528759
856,5.5645948716584686
857,17.822599351721287
858,17.053915989416964
859,15.643276742958466
860,1.2584852616339903
861,18.183261361433033
862,3.567052439079892
863,9.824212127927066
864,-3.8691756333789886
865,2.089517048291299
866,1.376171295159617
867,-5.822116143032893
868,-2.3050400053005795
869,16.002740184669275
870,17.82042398741852
871,7.582350540700826
872,6.108295585834412
873,10.786573092370118
874,2.6336921259843464
875,12.47068559772408
876,3.134224584853399
877,12.235262817298866
878,-2.5430216635507588
879,1.8086954149182253
880,7.1560695732040625
881,2.023576135902779
882,18.50318001583537
883,1.969375467458507
884,2.371556239284061
885,11.296855113256594
886,-1.2353289790020447
887,1.2678172684320055
888,10.098669249833316
889,11.074911976784321
890,13.940346930274266
891,10.124952866487623
892,-5.181777527917005
893,-2.790153659610265
894,3.7549906626578364
895,9.625473470187
896,8.5445070131276
897,9.127482422368816
898,14.220419570684683
899,-1.4991575680864262
900,5.96618715386452
901,2.1571103650890304
902,17.607196694928398
903,19.0936523407901
904,7.289216229386355
905,-0.6395086465452735
906,8.615343667957358
907,2.053047996431019
908,7.809848582620383
909,1.194167878000452
910,14.387857893893932
911,11.374826264485469
912,9.462249518523452
913,9.46318936879209
914,9.470549716361246
915,12.019878738893484
916,6.908945927123248
917,9.472349981102305
918,13.997703769223161
919,16.187398822473885
920,18.729784780403975
921,-2.587678263187586
922,1.4900233528192093
923,12.857248312417862
924,11.084784199000174
925,3.1757574532408643
926,1.1858584456226007
927,12.510468517666737
928,1.0326266897155119
929,13.444282827214634
930,9.90061814624627
931,14.586095650647206
932,2.222205510349111
933,4.799027270888524
934,13.704057689851558
935,8.101805514203377
936,4.761522981840882
937,10.270768002549062
938,8.301588635759012
939,1.9648210652822016
940,13.588162031719486
941,8.387434873691843
942,10.619900454036783
943,10.596503922333259
944,11.219836890345658
945,14.368181653707765
946,16.378752940716893
947,11.4873741003843
948,11.190671204156342
949,11.962318842025269
950,4.608545403508819
951,-11.383454928234308
952,15.028368031809153
953,16.006168169662637
954,15.047391376873717
955,10.751613904857841
956,5.366024549851625
957,14.916361856966528
958,-7.470712097219668
959,14.304435076302237
960,12.647352706422176
961,9.884504164057244
962,1.0025460279924125
963,3.316991747763547
964,14.909193030608456
965,5.624970143586926
966,15.838648871046564
967,10.306503633037057
968,1.7798665934051172
969,8.159439022844264
970,-4.6508461497511355
971,12.263191859896123
972,11.376126757146501
973,14.676750083857566
974,5.760378350060611
975,6.458736914887644
976,8.336112294044355
977,5.440026002547947
978,1.4546254911052445
979,13.31422821520868
980,14.498467436802247
981,11.155272420088721
982,16.800633080861665
983,4.0536434090480595
984,4.540836317764935
985,15.562500517848912
986,2.3169494943383917
987,-0.6020265674657672
988,-4.121893408499034
989,4.987069021016459
990,4.885777129609663
991,6.114626169113188
992,16.767420875524152
993,12.351865904077968
994,12.270670090380023
995,-1.4707332994249214
996,14.709430699770529
997,10.61234594799899
998,18.878162745694162
999,2.318691859201796
1000,-3.466960408415936
1001,13.301297590302292
1002,16.809166437966645
1003,18.581839576489173
1004,13.25778824497809
1005,6.246784588598052
1006,13.369801557976732
1007,5.484970736867423
1008,14.208844906242609
1009,6.406500547448792
1010,5.674862235732471
1011,1.4012734184936573
1012,2.73954075066104
1013,3.4798668477665764
1014,3.5928237507373995
1015,12.557999848264497
1016,2.0014939264730423
1017,10.917807416926935
1018,-1.9011668818467022
1019,7.460530531242883
1020,12.85849100839859
1021,10.751225390758748
1022,-12.397636032265627
1023,12.815534030086429
1024,-2.450920030934739
1025,8.605906470795059
1026,17.392683455679517
1027,5.360347844966537
1028,14.81963263265887
1029,5.652967760809817
1030,17.650314064300332
1031,-2.3933435639628833
1032,8.44011242472158
1033,14.951273388511927
1034,14.425264875277456
1035,6.122555618822811
1036,8.230788639970053
1037,8.906570990645974
1038,16.14381053347499
1039,19.011214205600968
1040,7.376096646071413
1041,13.818985132359892
1042,-11.674756653384463
1043,12.337941002253977
1044,14.33913464600208
1045,10.870220522944937
1046,1.4327620460647594
1047,-4.282833909503466
1048,6.6171518981876964
1049,18.878819577172102
1050,6.550144410907931
1051,0.4162088816492897
1052,-0.05263989574568129
1053,13.577836830385245
1054,2.297696759078381
1055,2.8752270356229754
1056,10.077416071237739
1057,12.467554696502216
1058,17.161117493372913
1059,12.527597257099767
1060,1.4645774117761938
1061,0.6478499432840792
1062,-8.076645136464133
1063,0.9506725375499068
1064,16.00948161016583
1065,1.9166890220700523
1066,14.977929436084308
1067,-1.2176961421272594
1068,-3.003673977983457
1069,12.630051882852301
1070,-2.5819091213083425
1071,11.05936274322488
1072,11.251155050954155
1073,18.700644314117802
1074,-3.4419568345800933
1075,0.36656748249967386
1076,3.9972282246230244
1077,3.9911961934863918
1078,12.972424891155175
1079,0.5026568016481132
1080,9.053760953994905
1081,12.921490521470297
1082,3.637224975520481
1083,12.732749746559197
1084,-6.128183357356328
1085,-11.142589193194809
1086,13.951718702105454
1087,9.441103441158527
1088,9.250780684390062
1089,8.218960856564465
1090,2.6084992856520524
1091,7.038251009257246
1092,15.844185272865834
1093,-0.40489694730707093
1094,0.7654718683799331
1095,9.973290216916206
1096,2.679326748920378
1097,14.692837732556104
1098,-1.3116451997793188
1099,0.9298624188563824
1100,10.571208271064162
1101,-2.7298605501438917
1102,8.114796402220632
1103,3.875803323843014
1104,17.338525140025546
1105,7.294537265941486
1106,11.424874225209946
1107,-2.166976255576598
1108,1.9787577627740385
1109,10.04372066834424
1110,11.219487437319541
1111,19.247958583807453
1112,-0.6379635646293664
1113,8.061054462652574
1114,8.443802244835728
1115,11.924410062231862
1116,9.03993206699942
1117,-2.9804685673910623
1118,3.836859889035832
1119,12.778964332604996
1120,10.37785051758917
1121,12.894099060601404
1122,8.248945752427263
1123,17.78772601706695
1124,1.0528398199508864
1125,14.725165987326196
1126,9.074560477053943
1127,5.802358184242305
1128,-2.105219742620374
1129,-0.5399916722337288
1130,2.0223181978323215
1131,12.068894462732903
1132,11.6769940179324
1133,-0.071395864394864
1134,-3.5451246964473953
1135,5.032795627266918
1136,13.487753987949523
1137,5.427224234403287
1138,1.8403442844276992
1139,13.994871537833035
1140,12.755782669375268
1141,-3.9954280915360822
1142,12.558226107132135
1143,9.691822848964332
1144,16.517076180721663
1145,14.777429698946557
1146,10.362262909060718
1147,10.74811445731308
1148,15.538081969201158
1149,10.11562908545268
1150,6.857583058630983
1151,17.43024256268981
1152,2.281121536563134
1153,1.6130185991794175
1154,9.248887369762038
1155,9.563418316523627
1156,3.099728876050408
1157,15.69724373223159
1158,16.307586979094385
1159,15.93635654822306
1160,4.896089370983221
1161,12.41424086552168
1162,11.23097251008363
1163,4.957630569964024
1164,12.776660713838659
1165,11.72507171353864
1166,0.3967264195646667
1167,3.705708708165682
1168,10.36984882622826
1169,12.862592666854322
1170,4.689234048525811
1171,11.644685060507175
1172,1.8097576193485247
1173,15.877365801920499
1174,16.495052277663234
1175,-11.531318101388266
1176,6.7105167880757195
1177,-6.817028570364776
1178,0.9473443173065812
1179,20.506553312873763
1180,10.166311668216883
1181,-5.864759097213572
1182,14.02474714562093
1183,16.580269814206247
1184,14.9154357960259
1185,15.15339472556616
1186,13.141724031842044
1187,6.845156723203537
1188,9.420813310271477
1189,5.916906637563828
1190,18.199926566402244
1191,5.004542515331977
1192,14.188595477083997
1193,4.167993150269333
1194,13.20837073881578
1195,17.714417389133622
1196,11.719751597772259
1197,3.8036122360308955
1198,-3.3509087042016876
1199,15.982814000820001
1200,-4.376218610693725
1201,7.856650046691684
1202,8.646735633799427
1203,13.457500093592671
1204,-2.984376358385635
1205,17.83066459694785
1206,15.981427430628926
1207,-0.2629040088801462
1208,1.3437834753115787
1209,16.37016559987379
1210,-1.8299719108622838
1211,13.103062381805515
1212,17.855237351008007
1213,-3.1218385590723603
1214,3.107538963825448
1215,-0.6487675147427474
1216,-2.3995789792632074
1217,0.37947384718492927
1218,6.812159781688184
1219,10.914677293128776
1220,-6.927397119348408
1221,11.831371289975845
1222,10.181655825899789
1223,7.133295123745391
1224,7.5346264322582
1225,12.465979868667286
1226,12.748773239222277
1227,6.8459262487615815
1228,-10.578681376152492
1229,2.558304386058868
1230,10.368477095874116
1231,15.798872905275903
1232,-13.100070139724494
1233,13.973271648915171
1234,-1.652452672217219
1235,12.50392733780358
1236,3.1901805657128683
1237,14.799575326669567
1238,11.252124666453476
1239,14.366435907578868
1240,1.2214265500712642
1241,9.287750106458017
1242,5.495752495455107
1243,4.076897368727468
1244,8.953445203373844
1245,7.187780519403272
1246,15.229609383625297
1247,5.577451157130868
1248,16.36541244345738
1249,-0.30597719174287796
1250,-1.2870739544977674
1251,13.952291481375845
1252,13.447216048415516
1253,12.03524291829271
1254,9.297679184222961
1255,12.569359753872028
1256,8.202018769101034
1257,3.9143888589436466
1258,8.102834486434114
1259,15.66020884820226
1260,6.498961039070249
1261,19.539678231911736
1262,10.176705802204566
1263,14.435878479012695
1264,6.211461599203427
1265,3.570911637973877
1266,11.23258949432105
1267,5.705227666338134
1268,-5.955649460772854
1269,14.863262169945447
1270,-8.521552745735967
1271,6.808188599950321
1272,14.373075886289351
1273,2.799460925596131
1274,17.574867415387317
1275,11.98697191758979
1276,15.042843277061428
1277,-7.9325753851475245
1278,15.33293851346937
1279,-2.8350380667449944
1280,4.47303221825509
1281,-3.292017572108847
1282,4.38667846550425
1283,13.088932189784261
1284,15.307469651102622
1285,9.717239805354904
1286,17.605038701464174
1287,-0.032718714847433716
1288,11.913779233539415
1289,-5.531802142735678
1290,13.376762472822536
1291,11.042791864176282
1292,8.364596525603178
1293,5.166291917450849
1294,14.00843499296813
1295,0.9350430381655528
1296,9.118637463446149
1297,10.018651225050224
1298,16.414197228749174
1299,3.215111307098544
1300,17.251954707564806
1301,7.848710804642011
1302,5.9377426447524515
1303,0.29318638318071866
1304,14.173160079853401
1305,16.70630847848892
1306,10.855954512346988
1307,5.5812333178484295
1308,3.3346155342466286
1309,17.211381082740733
1310,2.005384117727635
1311,17.529313983824714
1312,14.155871869535595
1313,10.296989375486564
1314,-1.6015730471080012
1315,11.33455403005361
1316,1.7321125926360814
1317,9.242734899031637
1318,1.0113041967651828
